model,horizon,target_size_bin,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,median_center_error,median_normalized_center_error,mean_abs_width_error,mean_abs_height_error
M0_HOLD,15,16-32,17,17,1.0,0,0.0,0.0,0.0,996.4192139857602,10.371516915551243,16.58823529411765,8.352941176470589
M0_HOLD,15,4-<8,13,13,1.0,0,0.0,0.0,0.0,951.9560126392396,42.40075217165637,3.0,4.076923076923077
M0_HOLD,15,8-<16,22,22,1.0,0,0.0,0.0,0.0,965.2073088785041,18.582394325347423,6.636363636363637,6.545454545454546
M0_HOLD,15,<4,7,7,1.0,0,0.0,0.0,0.0,1007.6795125435467,71.97710803882477,4.571428571428571,9.0
M0_HOLD,16,16-32,14,14,1.0,0,0.0,0.0,0.0,1063.3468688256912,10.71276757594596,17.5,8.428571428571429
M0_HOLD,16,4-<8,11,11,1.0,0,0.0,0.0,0.0,1017.6105591040218,44.90109694589259,3.090909090909091,4.454545454545454
M0_HOLD,16,8-<16,18,18,1.0,0,0.0,0.0,0.0,1022.4183359454566,19.782846900562316,7.055555555555555,7.166666666666667
M0_HOLD,16,<4,7,7,1.0,0,0.0,0.0,0.0,1067.384771298523,76.24176937846593,4.714285714285714,9.142857142857142
M0_HOLD,17,16-32,11,11,1.0,0,0.0,0.0,0.0,1130.2745241754324,10.84738323931149,18.454545454545453,8.545454545454545
M0_HOLD,17,4-<8,9,9,1.0,0,0.0,0.0,0.0,1089.617478751144,47.40112607810306,3.2222222222222223,5.222222222222222
M0_HOLD,17,8-<16,14,14,1.0,0,0.0,0.0,0.0,1079.1022024781605,20.953942809690762,7.214285714285714,8.0
M0_HOLD,17,<4,7,7,1.0,0,0.0,0.0,0.0,1126.1904812242021,80.44217723030015,5.0,9.285714285714286
M0_HOLD,18,16-32,9,9,1.0,0,0.0,0.0,0.0,1204.3033255787348,11.411544466348015,19.11111111111111,8.88888888888889
M0_HOLD,18,4-<8,7,7,1.0,0,0.0,0.0,0.0,1162.1243479077443,49.83156886150072,3.2857142857142856,6.285714285714286
M0_HOLD,18,8-<16,9,9,1.0,0,0.0,0.0,0.0,1127.227683300938,21.98754228040379,6.333333333333333,4.777777777777778
M0_HOLD,18,<4,7,7,1.0,0,0.0,0.0,0.0,1184.9483111089698,84.63916507921213,5.285714285714286,9.428571428571429
M0_HOLD,19,16-32,7,7,1.0,0,0.0,0.0,0.0,1280.336088689216,11.962268504284422,19.857142857142858,9.0
M0_HOLD,19,4-<8,5,5,1.0,0,0.0,0.0,0.0,1218.6329430964847,52.26672903562242,2.4,0.8
M0_HOLD,19,8-<16,7,7,1.0,0,0.0,0.0,0.0,1181.678996174511,23.06330527690812,6.571428571428571,5.285714285714286
M0_HOLD,19,<4,6,6,1.0,0,0.0,0.0,0.0,1251.2914634544618,89.3779616753187,5.666666666666667,10.333333333333334
M0_HOLD,20,16-32,5,5,1.0,0,0.0,0.0,0.0,1356.8087558679742,12.50777609369137,22.6,9.2
M0_HOLD,20,4-<8,4,4,1.0,0,0.0,0.0,0.0,1283.6406302961395,55.03864666427078,2.5,1.0
M0_HOLD,20,8-<16,5,5,1.0,0,0.0,0.0,0.0,1236.068161550972,24.110446065294095,6.8,6.2
M0_HOLD,20,<4,5,5,1.0,0,0.0,0.0,0.0,1317.634717970045,94.11676556928892,6.0,11.8
M0_HOLD,21,16-32,3,3,1.0,0,0.0,0.0,0.0,1434.875952826585,13.044326843878046,31.666666666666668,8.333333333333334
M0_HOLD,21,4-<8,3,3,1.0,0,0.0,0.0,0.0,1348.6483047852023,57.81056509560313,2.6666666666666665,1.0
M0_HOLD,21,8-<16,3,3,1.0,0,0.0,0.0,0.0,1289.5272389523225,25.156391382049687,7.333333333333333,7.666666666666667
M0_HOLD,21,<4,4,4,1.0,0,0.0,0.0,0.0,1384.6523255378447,98.90373753841747,6.5,13.75
M0_HOLD,22,16-32,2,2,1.0,0,0.0,0.0,0.0,1503.720496613815,14.756815335054245,38.5,8.5
M0_HOLD,22,4-<8,2,2,1.0,0,0.0,0.0,0.0,1413.6560308235576,60.173756453711476,3.0,1.0
M0_HOLD,22,8-<16,2,2,1.0,0,0.0,0.0,0.0,1352.0097321659086,26.25328444665611,7.5,8.0
M0_HOLD,22,<4,2,2,1.0,0,0.0,0.0,0.0,1440.897708433149,102.92126488808208,6.5,4.5
M0_HOLD,23,16-32,1,1,1.0,0,0.0,0.0,0.0,1572.5598557765616,16.55326163975328,45.0,9.0
M0_HOLD,23,4-<8,1,1,1.0,0,0.0,0.0,0.0,1478.6636703456265,61.610986264401106,4.0,1.0
M0_HOLD,23,8-<16,1,1,1.0,0,0.0,0.0,0.0,1414.4922233791178,27.201773526521496,8.0,9.0
M0_HOLD,23,<4,1,1,1.0,0,0.0,0.0,0.0,1507.4417069989804,107.67440764278432,7.0,5.0
M1_INDEPENDENT_CV,1,16-32,62,62,1.0,62,1.0,0.9627606641112291,0.9729709695994607,1.118033988749895,0.01141921114095776,1.1451612903225807,2.9838709677419355
M1_INDEPENDENT_CV,1,4-<8,43,43,1.0,43,1.0,0.901704656923656,0.90625,1.118033988749895,0.05081972676135886,0.5581395348837209,1.9069767441860466
M1_INDEPENDENT_CV,1,8-<16,105,105,1.0,105,1.0,0.931782941572348,0.9411764705882353,1.118033988749895,0.023787957207444574,0.9047619047619048,2.580952380952381
M1_INDEPENDENT_CV,1,<4,8,8,1.0,8,1.0,0.8360020998650243,0.8214357937310415,1.3495864094170424,0.10826018322502855,0.75,5.875
M1_INDEPENDENT_CV,1,>32,9,9,1.0,9,1.0,0.9713155516253303,0.9823852955510687,1.118033988749895,0.0067351445105415355,0.7777777777777778,2.888888888888889
M1_INDEPENDENT_CV,2,16-32,58,58,1.0,57,0.9827586206896551,0.9179275731091295,0.9320858382215554,3.0413812651491097,0.03156978374108799,2.0689655172413794,4.706896551724138
M1_INDEPENDENT_CV,2,4-<8,41,41,1.0,41,1.0,0.7661923981356656,0.78125,2.692582403567252,0.14705882352941177,1.6585365853658536,2.4634146341463414
M1_INDEPENDENT_CV,2,8-<16,97,97,1.0,94,0.9690721649484536,0.8506355902448719,0.8703703703703703,3.0413812651491097,0.06141752504728958,1.3195876288659794,5.597938144329897
M1_INDEPENDENT_CV,2,<4,8,8,1.0,7,0.875,0.6431538574971829,0.6808275862068967,3.5155644370746373,0.2880300367598573,1.25,5.875
M1_INDEPENDENT_CV,2,>32,8,8,1.0,8,1.0,0.8852571429219305,0.9544212750272927,3.348905783050559,0.019638635085953877,1.5,16.25
M1_INDEPENDENT_CV,3,16-32,54,54,1.0,53,0.9814814814814815,0.8643422729126456,0.874540407684347,5.5564252261715525,0.05972206157281778,3.425925925925926,5.444444444444445
M1_INDEPENDENT_CV,3,4-<8,39,39,1.0,33,0.8461538461538461,0.606770377534535,0.631578947368421,5.5,0.2791632116978025,2.0,2.769230769230769
M1_INDEPENDENT_CV,3,8-<16,89,89,1.0,85,0.9550561797752809,0.7470062019384274,0.7640830156713257,6.0,0.12139891289430872,1.9775280898876404,7.808988764044944
M1_INDEPENDENT_CV,3,<4,8,8,1.0,2,0.25,0.4168045400378191,0.43357677877009904,6.768518414505874,0.4834656010361339,6.5,6.125
M1_INDEPENDENT_CV,3,>32,7,7,1.0,6,0.8571428571428571,0.7988431871289938,0.9081638921309663,7.0178344238090995,0.04033238174602931,2.142857142857143,33.0
M1_INDEPENDENT_CV,4,16-32,51,51,1.0,50,0.9803921568627451,0.7945129687901425,0.8039158726469905,9.340770846134703,0.0976621440265231,5.1568627450980395,7.078431372549019
M1_INDEPENDENT_CV,4,4-<8,37,37,1.0,14,0.3783783783783784,0.44366568667352835,0.4518664047151277,8.73212459828649,0.4421557758344973,2.4864864864864864,3.5405405405405403
M1_INDEPENDENT_CV,4,8-<16,81,81,1.0,77,0.9506172839506173,0.6423889497727137,0.6550416982562547,9.82344135219425,0.19418190330267115,2.2962962962962963,9.395061728395062
M1_INDEPENDENT_CV,4,<4,8,8,1.0,1,0.125,0.2284998974059323,0.19665342084883264,10.670514063662973,0.7961970204450518,7.5,7.125
M1_INDEPENDENT_CV,4,>32,5,5,1.0,4,0.8,0.783628708568128,0.8677770428717455,11.280514172678478,0.06483054122229011,2.6,30.0
M1_INDEPENDENT_CV,5,16-32,48,48,1.0,47,0.9791666666666666,0.7197811566584372,0.7245396181386361,13.656303962476052,0.14561230864698688,7.3125,8.854166666666666
M1_INDEPENDENT_CV,5,4-<8,35,35,1.0,4,0.11428571428571428,0.2905189238263142,0.3230769230769231,13.341664064126334,0.6780197222807408,2.4857142857142858,3.6285714285714286
M1_INDEPENDENT_CV,5,8-<16,74,74,1.0,50,0.6756756756756757,0.5270827707493667,0.5479237486856672,14.272143488082554,0.2847257649723191,3.0135135135135136,11.91891891891892
M1_INDEPENDENT_CV,5,<4,8,8,1.0,0,0.0,0.10899412368855657,0.04729963714109339,15.0156097709407,1.0343739847293798,8.625,7.875
M1_INDEPENDENT_CV,5,>32,3,3,1.0,3,1.0,0.8108012007161562,0.813544179397838,16.0,0.09195402298850575,2.6666666666666665,4.666666666666667
M1_INDEPENDENT_CV,6,16-32,45,45,1.0,44,0.9777777777777777,0.6392733940330443,0.644927536231884,19.557607215607945,0.20379721011381702,7.933333333333334,10.6
M1_INDEPENDENT_CV,6,4-<8,33,33,1.0,0,0.0,0.16525327707022716,0.18181818181818182,18.527007313648905,0.8399860472331155,3.212121212121212,4.515151515151516
M1_INDEPENDENT_CV,6,8-<16,67,67,1.0,12,0.1791044776119403,0.41567905460515386,0.41723356009070295,19.4164878389476,0.388329756778952,3.462686567164179,14.597014925373134
M1_INDEPENDENT_CV,6,<4,8,8,1.0,0,0.0,0.07149016027591804,0.0,20.2082439194738,1.4323204705193857,8.375,6.375
M1_INDEPENDENT_CV,6,>32,2,2,1.0,2,1.0,0.7579929824444067,0.7579929824444067,22.354579090514157,0.1281050431331708,3.5,2.5
M1_INDEPENDENT_CV,7,16-32,42,42,1.0,39,0.9285714285714286,0.5575855059750676,0.5593306085871932,25.96772457366349,0.2719046261256395,8.738095238095237,13.071428571428571
M1_INDEPENDENT_CV,7,4-<8,31,31,1.0,0,0.0,0.0712010455656405,0.04668470906630582,24.046829312822098,1.1956521739130435,3.838709677419355,10.64516129032258
M1_INDEPENDENT_CV,7,8-<16,60,60,1.0,2,0.03333333333333333,0.31200218793231577,0.31593392070001414,25.45333654073739,0.5126298103329384,3.65,14.816666666666666
M1_INDEPENDENT_CV,7,<4,8,8,1.0,0,0.0,0.05843996474899318,0.0,26.27952713026116,1.9270640189380703,9.0,9.125
M1_INDEPENDENT_CV,7,>32,1,1,1.0,1,1.0,0.6867335562987736,0.6867335562987736,29.769951293208393,0.17011400738976226,4.0,3.0
M1_INDEPENDENT_CV,8,16-32,39,39,1.0,12,0.3076923076923077,0.47410438441814423,0.4723769730733519,33.0,0.35,9.64102564102564,15.692307692307692
M1_INDEPENDENT_CV,8,4-<8,28,28,1.0,0,0.0,0.02008609858510705,0.0,30.560055642761192,1.4904655587892863,3.4285714285714284,4.821428571428571
M1_INDEPENDENT_CV,8,8-<16,54,54,1.0,0,0.0,0.21439166877935875,0.21400277231302195,32.519221448142446,0.6388740459506426,4.277777777777778,18.074074074074073
M1_INDEPENDENT_CV,8,<4,8,8,1.0,0,0.0,0.02383879594558203,0.0,34.80827243625608,2.454793323679385,10.0,34.625
M1_INDEPENDENT_CV,9,16-32,35,35,1.0,0,0.0,0.38615645377709373,0.38925915193663674,41.512046444375635,0.43694865888533496,10.571428571428571,17.34285714285714
M1_INDEPENDENT_CV,9,4-<8,26,26,1.0,0,0.0,0.0013351034139424019,0.0,38.12100225304384,1.843467674778696,3.730769230769231,5.615384615384615
M1_INDEPENDENT_CV,9,8-<16,49,49,1.0,0,0.0,0.1281799073864165,0.11766835626357712,40.792156108742276,0.7861861007534003,4.816326530612245,21.3265306122449
M1_INDEPENDENT_CV,9,<4,7,7,1.0,0,0.0,0.0,0.0,42.737571292716204,3.0710132609579515,5.0,9.571428571428571
M1_INDEPENDENT_CV,10,16-32,32,32,1.0,0,0.0,0.3070866911688658,0.3096046178270342,51.30515790334488,0.531949657349089,11.75,20.3125
M1_INDEPENDENT_CV,10,4-<8,24,24,1.0,0,0.0,0.0015780730897009968,0.0,45.55489076399583,2.2563664489198745,3.9583333333333335,5.458333333333333
M1_INDEPENDENT_CV,10,8-<16,43,43,1.0,0,0.0,0.052663161079537064,0.03090280332573026,50.039984012787215,0.9582934817404606,5.27906976744186,22.093023255813954
M1_INDEPENDENT_CV,10,<4,7,7,1.0,0,0.0,0.0,0.0,52.787309080876625,3.7932875731013196,4.714285714285714,9.0
M1_INDEPENDENT_CV,11,16-32,29,29,1.0,0,0.0,0.23185899596233375,0.22802293259207784,61.204574992397426,0.637717360908104,11.931034482758621,23.586206896551722
M1_INDEPENDENT_CV,11,4-<8,22,22,1.0,0,0.0,0.0,0.0,55.06017063889705,2.7562465106119216,4.636363636363637,6.863636363636363
M1_INDEPENDENT_CV,11,8-<16,38,38,1.0,0,0.0,0.019203408607925368,0.0,60.05203996810623,1.1318039522857428,6.0,27.105263157894736
M1_INDEPENDENT_CV,11,<4,7,7,1.0,0,0.0,0.0,0.0,63.33442981506978,4.523887843933556,4.428571428571429,13.428571428571429
M1_INDEPENDENT_CV,12,16-32,26,26,1.0,0,0.0,0.16262825103163914,0.15683533779000494,72.42979753316118,0.7443353996485481,12.73076923076923,28.0
M1_INDEPENDENT_CV,12,4-<8,19,19,1.0,0,0.0,0.0,0.0,64.62391198310421,3.1178390174749064,5.157894736842105,5.894736842105263
M1_INDEPENDENT_CV,12,8-<16,34,34,1.0,0,0.0,0.0069698546195763765,0.0,69.879983715091,1.3369917229441495,6.9411764705882355,31.764705882352942
M1_INDEPENDENT_CV,12,<4,7,7,1.0,0,0.0,0.0,0.0,72.40511031688303,5.357261903439182,4.714285714285714,13.142857142857142
M1_INDEPENDENT_CV,13,16-32,23,23,1.0,0,0.0,0.09953969605628377,0.09131075110456553,83.45208205910743,0.8598601654526342,14.130434782608695,33.34782608695652
M1_INDEPENDENT_CV,13,4-<8,17,17,1.0,0,0.0,0.0,0.0,76.20531477528323,3.6458928566569564,6.235294117647059,7.470588235294118
M1_INDEPENDENT_CV,13,8-<16,30,30,1.0,0,0.0,0.0,0.0,81.7994450666865,1.5510801156963345,6.633333333333334,37.3
M1_INDEPENDENT_CV,13,<4,7,7,1.0,0,0.0,0.0,0.0,83.57332110189232,5.84286150890511,4.714285714285714,14.857142857142858
M1_INDEPENDENT_CV,14,16-32,20,20,1.0,0,0.0,0.040523845514903685,0.03546272021982945,96.4498170191859,0.9619531793421432,16.15,39.7
M1_INDEPENDENT_CV,14,4-<8,15,15,1.0,0,0.0,0.0,0.0,87.79094486335137,3.913285016699929,5.866666666666666,6.066666666666666
M1_INDEPENDENT_CV,14,8-<16,26,26,1.0,0,0.0,0.0,0.0,94.12736310599598,1.7902317842694608,7.0,45.76923076923077
M1_INDEPENDENT_CV,14,<4,7,7,1.0,0,0.0,0.0,0.0,95.97134989151711,6.8128217954329715,6.714285714285714,16.285714285714285
M1_INDEPENDENT_CV,15,16-32,17,17,1.0,0,0.0,0.009086063553601567,0.0,110.91100035614141,1.0851037203091163,17.88235294117647,49.1764705882353
M1_INDEPENDENT_CV,15,4-<8,13,13,1.0,0,0.0,0.0,0.0,100.4800975317998,4.521948155703838,6.538461538461538,8.384615384615385
M1_INDEPENDENT_CV,15,8-<16,22,22,1.0,0,0.0,0.0,0.0,108.4046515595073,2.084900288361557,7.590909090909091,57.04545454545455
M1_INDEPENDENT_CV,15,<4,7,7,1.0,0,0.0,0.0,0.0,110.32792031031855,7.880565736451325,5.571428571428571,16.857142857142858
M1_INDEPENDENT_CV,16,16-32,14,14,1.0,0,0.0,0.0,0.0,124.27309483561,1.219525209318229,22.071428571428573,61.142857142857146
M1_INDEPENDENT_CV,16,4-<8,11,11,1.0,0,0.0,0.0,0.0,113.50440520085553,4.934974139167632,7.636363636363637,8.454545454545455
M1_INDEPENDENT_CV,16,8-<16,18,18,1.0,0,0.0,0.0,0.0,120.29813248163344,2.3165778673753668,8.722222222222221,72.83333333333333
M1_INDEPENDENT_CV,16,<4,7,7,1.0,0,0.0,0.0,0.0,126.64221255173963,9.04587232512426,6.428571428571429,17.714285714285715
M1_INDEPENDENT_CV,17,16-32,11,11,1.0,0,0.0,0.0,0.0,140.52224023264077,1.3071352825810716,23.727272727272727,80.45454545454545
M1_INDEPENDENT_CV,17,4-<8,9,9,1.0,0,0.0,0.0,0.0,127.00885795880538,5.608864170033251,6.111111111111111,8.777777777777779
M1_INDEPENDENT_CV,17,8-<16,14,14,1.0,0,0.0,0.0,0.0,134.53252737689255,2.7844526585250238,8.428571428571429,97.42857142857143
M1_INDEPENDENT_CV,17,<4,7,7,1.0,0,0.0,0.0,0.0,131.4201278343618,9.138259012403719,7.571428571428571,18.285714285714285
M1_INDEPENDENT_CV,18,16-32,9,9,1.0,0,0.0,0.0,0.0,158.38244852255568,1.5228968697955414,26.88888888888889,102.66666666666667
M1_INDEPENDENT_CV,18,4-<8,7,7,1.0,0,0.0,0.0,0.0,143.50348427825716,6.239281925141616,5.285714285714286,11.142857142857142
M1_INDEPENDENT_CV,18,8-<16,9,9,1.0,0,0.0,0.0,0.0,147.1674216666175,2.8856357189532846,8.11111111111111,66.11111111111111
M1_INDEPENDENT_CV,18,<4,7,7,1.0,0,0.0,0.0,0.0,147.7235593938895,10.282055400809028,7.571428571428571,17.714285714285715
M1_INDEPENDENT_CV,19,16-32,7,7,1.0,0,0.0,0.0,0.0,177.1383639983163,1.6103487636210572,32.857142857142854,136.28571428571428
M1_INDEPENDENT_CV,19,4-<8,5,5,1.0,0,0.0,0.0,0.0,159.0070753142765,6.8360837902926335,5.4,8.0
M1_INDEPENDENT_CV,19,8-<16,7,7,1.0,0,0.0,0.0,0.0,164.77863939236784,3.168819988314766,9.571428571428571,88.14285714285714
M1_INDEPENDENT_CV,19,<4,6,6,1.0,0,0.0,0.0,0.0,164.66586695381977,11.690391929677684,8.666666666666666,17.5
M1_INDEPENDENT_CV,20,16-32,5,5,1.0,0,0.0,0.0,0.0,197.03108891745993,1.7920393295566048,42.6,196.4
M1_INDEPENDENT_CV,20,4-<8,4,4,1.0,0,0.0,0.0,0.0,175.86914668407735,7.569368102490191,6.5,6.0
M1_INDEPENDENT_CV,20,8-<16,5,5,1.0,0,0.0,0.0,0.0,167.04640073943526,3.2754196223418677,9.6,127.8
M1_INDEPENDENT_CV,20,<4,5,5,1.0,0,0.0,0.0,0.0,183.57355474032747,13.112396767166247,9.2,18.2
M1_INDEPENDENT_CV,21,16-32,3,3,1.0,0,0.0,0.0,0.0,207.61803871532936,1.8874367155939034,52.666666666666664,10.0
M1_INDEPENDENT_CV,21,4-<8,3,3,1.0,0,0.0,0.0,0.0,193.7330637759079,8.42317668590904,8.333333333333334,1.0
M1_INDEPENDENT_CV,21,8-<16,3,3,1.0,0,0.0,0.0,0.0,185.64818878728659,3.570157476678588,9.666666666666666,214.66666666666666
M1_INDEPENDENT_CV,21,<4,4,4,1.0,0,0.0,0.0,0.0,199.13970670423623,14.544363435857353,8.75,27.5
M1_INDEPENDENT_CV,22,16-32,2,2,1.0,0,0.0,0.0,0.0,224.13345513944242,2.2019501269827964,71.5,11.5
M1_INDEPENDENT_CV,22,4-<8,2,2,1.0,0,0.0,0.0,0.0,214.63163056941903,9.138188611003333,11.0,1.0
M1_INDEPENDENT_CV,22,8-<16,2,2,1.0,0,0.0,0.0,0.0,369.4582057841114,7.206989076261265,11.5,333.0
M1_INDEPENDENT_CV,22,<4,2,2,1.0,0,0.0,0.0,0.0,219.99292110140712,15.713780078671938,11.5,11.5
M1_INDEPENDENT_CV,23,16-32,1,1,1.0,0,0.0,0.0,0.0,240.96732143591586,2.5364981203780617,68.0,9.0
M1_INDEPENDENT_CV,23,4-<8,1,1,1.0,0,0.0,0.0,0.0,236.50211415545527,9.854254756477303,4.0,1.0
M1_INDEPENDENT_CV,23,8-<16,1,1,1.0,0,0.0,0.0,0.0,576.7531967835115,11.091407630452144,8.0,681.0
M1_INDEPENDENT_CV,23,<4,1,1,1.0,0,0.0,0.0,0.0,237.34047273905898,16.952890909932783,7.0,5.0
M2_SHARED_OPEN_LOOP,1,16-32,62,62,1.0,61,0.9838709677419355,0.7858862972162325,0.8033213008999254,11.171948334191,0.11067422838853665,1.9193548387096775,2.6451612903225805
M2_SHARED_OPEN_LOOP,1,4-<8,43,43,1.0,27,0.627906976744186,0.5184517029348771,0.53290031064671,7.905694150420948,0.34667189948954846,0.6511627906976745,1.5813953488372092
M2_SHARED_OPEN_LOOP,1,8-<16,105,105,1.0,77,0.7333333333333333,0.5701681892111756,0.5774306607243304,11.926860441876563,0.23307596939625305,0.6095238095238096,1.7904761904761906
M2_SHARED_OPEN_LOOP,1,<4,8,8,1.0,0,0.0,0.21613692739653037,0.21021949087012992,11.570283891417173,0.7987590795069099,2.0,5.5
M2_SHARED_OPEN_LOOP,1,>32,9,9,1.0,9,1.0,0.7743054487897992,0.7800152869238005,16.00781059358212,0.09659618571248052,1.4444444444444444,1.4444444444444444
M2_SHARED_OPEN_LOOP,2,16-32,58,58,1.0,55,0.9482758620689655,0.6337042583122836,0.6484452798845446,22.217209914821005,0.21784770635361467,3.689655172413793,3.3620689655172415
M2_SHARED_OPEN_LOOP,2,4-<8,41,41,1.0,2,0.04878048780487805,0.2785758099741884,0.2913306451612903,16.53027525481654,0.7404081028663654,1.1219512195121952,1.6829268292682926
M2_SHARED_OPEN_LOOP,2,8-<16,97,97,1.0,9,0.09278350515463918,0.3376601841610649,0.33192781244729297,23.69071548096427,0.45703612653936554,0.9896907216494846,2.670103092783505
M2_SHARED_OPEN_LOOP,2,<4,8,8,1.0,0,0.0,0.04873618174188576,0.014227642276422764,22.916216054426215,1.592992248989699,3.75,5.625
M2_SHARED_OPEN_LOOP,2,>32,8,8,1.0,7,0.875,0.5926441400580005,0.6062869231476704,32.458794182244546,0.19600660873928266,3.0,5.0
M2_SHARED_OPEN_LOOP,3,16-32,54,54,1.0,33,0.6111111111111112,0.5226575420078302,0.5189890759037408,32.25301640220441,0.32344067820569755,5.296296296296297,2.7777777777777777
M2_SHARED_OPEN_LOOP,3,4-<8,39,39,1.0,0,0.0,0.14355590099912885,0.12953906981583602,24.38237068047322,1.1420391728054788,1.3333333333333333,1.7179487179487178
M2_SHARED_OPEN_LOOP,3,8-<16,89,89,1.0,3,0.033707865168539325,0.19513002740764204,0.16995854669592783,35.0017856687341,0.6726900405137726,1.4382022471910112,3.134831460674157
M2_SHARED_OPEN_LOOP,3,<4,8,8,1.0,0,0.0,0.011809481995676576,0.00597004124755771,35.33784460492411,2.524131757494579,5.75,6.0
M2_SHARED_OPEN_LOOP,3,>32,7,7,1.0,1,0.14285714285714285,0.40173149824914145,0.4695933433742377,51.53882032022076,0.29620011678287794,4.285714285714286,16.428571428571427
M2_SHARED_OPEN_LOOP,4,16-32,51,51,1.0,13,0.2549019607843137,0.4264420611936112,0.4181951577402788,42.101068870041765,0.40709107150104357,6.686274509803922,3.4313725490196076
M2_SHARED_OPEN_LOOP,4,4-<8,37,37,1.0,0,0.0,0.06672868196659097,0.0264750378214826,31.693847983480957,1.3205769993117065,1.5675675675675675,1.972972972972973
M2_SHARED_OPEN_LOOP,4,8-<16,81,81,1.0,0,0.0,0.11098659396018183,0.0756433007985803,45.27692569068709,0.8882690201944751,1.8518518518518519,3.54320987654321
M2_SHARED_OPEN_LOOP,4,<4,8,8,1.0,0,0.0,0.0,0.0,46.586197699911494,3.513656518316097,6.0,6.125
M2_SHARED_OPEN_LOOP,4,>32,5,5,1.0,0,0.0,0.3033092750137315,0.3679671743514848,66.41724173736817,0.3817082858469435,5.4,19.6
M2_SHARED_OPEN_LOOP,5,16-32,48,48,1.0,5,0.10416666666666667,0.34917874669919025,0.33234640483484634,50.89421104691124,0.5219825324083462,7.833333333333333,4.020833333333333
M2_SHARED_OPEN_LOOP,5,4-<8,35,35,1.0,0,0.0,0.031231457339450305,0.0,38.30469945058961,1.6654217152430264,1.7142857142857142,2.0285714285714285
M2_SHARED_OPEN_LOOP,5,8-<16,74,74,1.0,0,0.0,0.05887776942807833,0.011668178299725562,56.15755493509139,1.1020998956646926,2.3378378378378377,4.027027027027027
M2_SHARED_OPEN_LOOP,5,<4,8,8,1.0,0,0.0,0.0,0.0,55.94321744534395,4.29324358886296,6.25,6.5
M2_SHARED_OPEN_LOOP,5,>32,3,3,1.0,0,0.0,0.29269218845362677,0.28249513693091166,83.6719785830358,0.48087344013238964,7.0,8.0
M2_SHARED_OPEN_LOOP,6,16-32,45,45,1.0,3,0.06666666666666667,0.27777725925316177,0.2581826775375162,63.05751343020116,0.637122437212817,8.733333333333333,4.644444444444445
