update_id,excluded_class,start_frame,end_frame,donors,donor_count,boundary_donor_count,translation_sufficient,dx,dy,mad_dx,mad_dy,translation_residual_median,sufficient,reason,rms_spread,minor_spread,major_spread,eigen_ratio,weighted_rms_spread,weighted_minor_spread,weighted_eigen_ratio,effective_donors,a,b,tx,ty,scale,rotation_deg,fit_median,fit_rms,fit_p90,weights,donor_errors
jammer:3,jammer,2,3,condor|helicopter|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,9,0,1,1.0,61.0,4.5,4.5,7.5,1,,947.5520735552033,439.7171191103033,839.3472387874406,0.27445011415854886,906.8127477743348,384.9299307786826,0.2197932529115041,8.757037908245914,1.0089084817751381,0.0015769337755858338,-15.87768229848848,51.574335097076414,1.0089097141558043,0.08955378804774546,1.5911275411812873,2.6708652237389487,4.300853729980915,1|1|0.54854237648852322|1|0.74835226793524556|1|1|1|1,2.8969002810356015|0.49694529212790245|5.469039639721295|1.5911275411812873|4.0088072525458198|1.4045049813656902|0.39668046996307493|1.7809224041952099|1.3222754099894141
jammer:4,jammer,3,4,condor|helicopter|jet_plane|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,1,1.5,60.5,3.5,4.75,8.947082354729549,1,,944.7569859492969,495.3999080777945,804.4530400070055,0.3792367786671356,911.7230196947141,392.64044282153,0.2276957816300928,8.924337238915912,1.009313267674524,0.0015763466082108063,-16.554754035529868,51.335549798403235,1.0093144986437352,0.08948454078404774,1.8088600243685433,8.98018725546154,7.883742940521594,1|1|0.11079451271096694|0.52163554769366571|1|0.68868429501211403|1|1|1|1,2.8002109424947066|0.76234276773356635|27.077153250597085|5.7511417949576584|1.4992454368046402|4.3561324422046237|1.6066264135789508|1.6288679766477026|1.1635312178483543|1.9888520720893841
jammer:5,jammer,4,5,condor|helicopter|jet_plane|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,1.25,61.25,4.25,4.5,8.021130284281213,1,,955.3663982996262,504.8346060754917,811.0899922379779,0.3874004760527215,923.178773780034,456.7720510234833,0.32416836665200893,9.757754221752085,1.0092548817810907,0.0011978451852421679,-16.963016743556864,52.33385090681861,1.0092555926186642,0.06800209009412787,2.187243931754965,2.84757988331336,4.555493852856304,0.92282132367934266|1|0.82592416803384761|0.616163268807148|1|0.66361647999535944|1|1|1|1,3.2508904257515066|0.50855415121738745|3.6322988833863969|4.8688509737141414|1.2213389317497898|4.5206763949832114|0.89239359399703522|0.99780640152241651|1.9966511444192419|2.3778367190906877
jammer:6,jammer,5,6,condor|helicopter|jet_plane|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,1.75,62.0,4.0,5.0,8.767435804970848,1,,964.2206762458477,510.97788969143556,817.6937744330007,0.39050161494270175,925.4722945835267,458.8062957391507,0.32585851636586566,9.705599511398011,1.0094618332942364,0.0014069358283522852,-16.920342527643243,52.0178260243041,1.0094628137510495,0.07985585007256572,1.7817864892581832,2.936161751250534,4.8451459300573285,0.87749714808759949|1|0.86629045468168053|0.57537580215426265|1|0.62445795431292461|1|1|1|1,3.4188105213116096|0.757062347870188|3.4630429243210124|5.2139882259797066|1.4508523012722589|4.8041634527326202|1.2217880308836813|1.2900552137894332|1.5827682925942057|1.9808046859221606
jammer:7,jammer,6,7,condor|helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1,2.0,61.5,4.5,6.0,8.0,1,,1041.7458863540269,619.929097138719,837.2110882306265,0.5482947642262902,947.2945008745531,494.1321791270694,0.3738005402786094,9.87544751290023,1.0093570984790667,0.0005894212424367856,-17.50964776310616,53.402596463489544,1.0093572705774114,0.03345827334957136,2.843671785087527,7.865423570021366,5.44802208041075,0.61979191262903466|1|1|0.69735709327145201|0.12515478367472113|1|0.55065867625048759|1|1|1|1,4.8403354522698656|1.2677087938220826|2.9393443574347025|4.3019551588711069|23.970317791244923|1.909323475843073|5.44802208041075|1.7913279531230903|1.4054502552921031|2.843671785087527|2.6754550571825551
jammer:8,jammer,7,8,condor|helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,0,1,2.0,62.5,4.5,6.0,8.246211251235321,1,,1052.9059218017958,631.2675622435349,842.6815205191069,0.5611771857911343,1023.0711682810202,550.6026890010526,0.4077454148804185,10.46748461929336,1.008717704643583,0.0004480590515568012,-16.637300075335588,54.60025634257374,1.0087178041545277,0.025450025136159772,2.5641627139752496,3.385257824435619,5.492016818222085,0.54624741710496483|1|1|1|0.72547045460357251|1|0.44802935076654765|1|1|1|1,5.4920168182220852|1.6300126665990604|2.9705003234564256|2.5641627139752496|4.1352476570225685|1.2057977562859021|6.6959898851108877|1.2738387074207964|1.3413668984194527|1.7369582072964476|2.8305878044232484
jammer:9,jammer,8,9,condor|helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,2.75,60.75,4.75,5.75,9.650129532809391,1,,1050.348462416164,557.7044090425887,890.0548773162568,0.3926219602737963,1037.2142925027151,456.52709789057457,0.24027880181422592,9.171873292489357,1.0076123021360437,3.292572216857746e-05,-14.678734421197987,55.57301853282013,1.0076123026740003,0.0018722527632990854,2.268633213134036,6.685839876700418,5.698147517518493,0.15188998871412332|0.74179922569891232|1|1|1|1|0.72521501111893627|1|1|1,19.751137158062065|4.0442209912942433|2.5899101805939475|1.3257440484698806|1.7688022247431883|0.89440183724270494|4.1367042241247685|2.628996825707107|0.57568709245278249|1.9473562456741251
jammer:10,jammer,9,10,condor|helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,2.5,62.0,5.0,5.5,9.256574397610112,1,,1056.6462664960304,559.6552346887412,896.2629919758431,0.38991524192212834,1040.396030824754,451.9454802942867,0.23259153353021836,9.091047182391312,1.0073812358383103,-0.00014801685922513524,-14.495125823660146,56.50616494588462,1.0073812467125403,-0.008418601585619523,1.8807662458448553,10.075312023236089,7.014386383294088,0.096495171493812718|0.69134644914966648|1|1|1|1|0.86350134521387101|1|1|1,31.089638513291586|4.3393583688499318|2.4656629101333571|1.0924228159885674|1.9236235165939612|0.2732033513627764|3.4742273610639312|1.7419298526607656|0.43947269132806516|1.8379089750957494
jammer:11,jammer,10,11,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,0,1,2.5,63.0,5.5,5.5,9.192388155425117,1,,1029.703007643766,451.49352258902843,925.4414530432316,0.2380154508829487,1033.2474934094223,448.3497743507268,0.23196572291527093,8.989500242885875,1.0081115527653493,0.0002045758936763043,-15.563719926980866,55.99664931228267,1.0081115735226234,0.011627021934943282,2.045357199077719,2.303233345990053,3.01987009201693,0.8925507933572201|1|1|1|1|1|1|1|1,3.3611532501314225|2.9276764894942331|1.2427875938737321|2.752937893570476|0.98114583134411826|2.9345493024883069|1.8540002308677712|1.2478365631766266|2.0453571990777188
jammer:12,jammer,11,12,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,0,1,2.0,63.5,4.5,6.0,9.5524865872714,1,,1038.0837848865785,457.1656188419297,931.9965350758123,0.24061268981037862,1042.3743159968767,453.89408303488904,0.23397403208936168,8.97290888426441,1.0079895898885243,0.0002197680288225028,-15.162317634237297,56.423628306289174,1.007989613846106,0.012491974570206682,2.1358124556526867,2.39002098155493,3.1308033719753396,0.99735196813467242|1|1|1|1|0.82823597591096865|1|1|1,3.0079651876699209|2.8898097347907865|1.2786016496128327|2.7754806253733642|0.98573079813757869|3.6221561091970145|2.1215103561279762|1.2323358933522097|2.1358124556526867
jammer:13,jammer,12,13,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,0,1,2.5,65.0,6.0,5.0,8.73212459828649,1,,1046.4136312445098,462.9151288708488,938.4514218204405,0.24332075521757296,1052.05646235818,457.67402908703576,0.2334248808676818,8.973217099400678,1.0082141909104751,0.00030355329252468245,-15.748215955997694,56.15849282198337,1.0082142366074116,0.01725062209025684,2.1502027627488767,2.3490696432196496,3.082286837135264,0.82945321637619462|1|1|1|1|1|1|1|1,3.6168405170656386|2.788134537717081|1.0454920880165945|2.9486484171526701|1.4480943121106908|2.6633628757634495|1.7249754045804775|1.4936371600162262|2.1502027627488767
jammer:14,jammer,13,14,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,0,1,2.0,66.0,5.0,6.0,10.062305898749054,1,,1055.0562415527934,468.74030641549894,945.2122502279635,0.24592683240654858,1064.6113444747766,460.79387557729154,0.23052736962159717,8.966280960353162,1.0083070023155363,9.147425596861287e-05,-16.01510729533493,57.34230176339838,1.0083070064648378,0.005197909738488859,2.585781532428187,2.5536505093999167,3.3709519377686816,0.81943749135898847|0.96973242975086871|1|1|1|0.90952419579928967|1|1|1,3.6610480138060097|3.0936368711709141|1.9302400765126881|2.7616444073697886|0.86188194512760663|3.2984279187593497|2.2171407553584968|1.0674097603666832|2.5857815324281872
jammer:15,jammer,14,15,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,2.5,66.25,7.0,6.25,10.304587338775164,1,,1165.553499415621,533.8458816741946,1036.1098081861312,0.26547291809630436,1095.3724086560348,482.08253409139087,0.24022601481118755,9.249060323325505,1.0085048240277645,-0.00024903125525652233,-17.105771570180877,57.80897909765099,1.0085048547745512,-0.0141481123967782,2.3371070981580973,6.384270773169034,5.301692288121991,0.8500012833826428|1|1|1|0.16018347961037208|1|0.78743832259380886|1|1|1,3.5294064356304471|2.3372188075677602|2.3369953887484338|2.1740156469499925|18.728523111880762|0.45597106505473251|3.8098221965932444|1.9882845540490064|1.7360856602863575|2.6522515731119753
jammer:16,jammer,15,16,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,0,1,3.0,67.25,7.5,6.5,10.78472765433725,1,,1176.6256350258566,542.561339721237,1044.0666059403952,0.27004819521004486,1170.7760641109965,505.31081529974745,0.2289260842379489,9.692849013418956,1.0084126390307235,-0.0004899167597090762,-17.101926898119928,58.64781505726023,1.0084127580387605,-0.027835986330521412,2.2061908829831594,3.0147570802302566,4.639332684162176,0.63562885398881486|1|1|1|0.67146547756528041|1|0.64789232387081597|1|1|0.99053448471468319,4.7197353976586074|2.5802564588229391|1.7747870383666042|1.3857415448844845|4.4678395338621666|0.95962885414069743|4.63039904932924|1.8321253071433796|1.4252167971457452|3.0286678913328728
jammer:17,jammer,16,17,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,0,1,2.75,67.75,7.0,6.5,10.706204693233602,1,,1186.7567916384553,549.7042173825272,1051.7684896838578,0.27316045464563954,1172.4112340427744,514.0423109001321,0.23798743553714152,9.714831735776057,1.0082323574358807,-0.00042095958332975374,-16.696113589577635,58.98979355840538,1.0082324453159026,-0.023922269396504752,2.3090292514098127,3.0620947114046575,4.464490060572326,0.6782803904430772|1|1|1|0.62004558740644844|1|0.6919196786153714|1|1|0.97101131928371498,4.4229496306595015|2.4554121823716559|2.1280937875557644|1.9436631389577095|4.8383539297877478|0.79113184153380778|4.3357633751416467|2.1626463204479696|1.6760851313417149|3.0895623263505123
jammer:18,jammer,17,18,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,3.0,67.25,7.25,5.25,11.066989079288792,1,,1196.7397377876277,556.8755385500187,1059.2807156578592,0.2763720696561587,1230.6611776132572,477.7425938976417,0.17743912545327203,8.95257237340554,1.0080296720061015,-0.0008491050399154836,-16.797081486655316,59.910631553148505,1.0080300296241662,-0.048262590869217276,2.6662297250941123,8.916871803554121,8.363685692176304,0.11225253999782468|1|0.88036891137703221|1|0.94748595545021663|1|0.47442033254390958|0.98465751376811605|1|1,26.725466169772915|2.2857172562839039|3.4076325217018706|0.66849828081823448|3.1663068105240018|0.59893649927614956|6.3234878613322447|3.0467421939043211|0.54374860936027281|1.9034468369690287
jammer:19,jammer,18,19,jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,1,2.5,66.0,9.5,3.5,10.5,1,,1236.7222035048837,518.5013669560418,1122.7814306919631,0.21325998220176878,1247.6269689620262,438.088316074959,0.14063762596236898,8.352240402742641,1.0078200371191581,-0.0009214899395654295,-16.263824801012106,60.071026639738875,1.0078204583965191,-0.052387795184734395,1.8829073101254101,4.337464234656942,5.914397198789364,1|0.6415795994462582|1|1|1|0.27603595550462862|0.78693469527958526|1|1,1.0875770941935234|4.6759591522631112|1.3722827973962095|2.7754464797799492|0.63908913403179846|10.868149384894368|3.812260430170848|0.29138842661583231|1.8829073101254101
jammer:20,jammer,19,20,hangar|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|spacecraft|ta-ta|tank,9,3,1,-1.0,67.0,8.0,5.0,10.63014581273465,1,,1412.3968551873832,603.2661593303147,1277.080583812181,0.223142001186677,1246.6255985476946,400.96472674799674,0.11538965327401295,7.679866546629454,1.0078826909044547,-0.00047832553697620453,-16.355500740976822,59.15098328547242,1.0078828044073993,-0.027191688766788773,2.047858275914402,11.616182736969183,13.023663725600521,0.090292907060833982|1|0.37625673719525404|1|0.7808292986773141|1|0.62545978787359302|1|1,33.225201300056767|1.5743846194550302|7.973279331986455|0.19773020627632004|3.842068671036067|1.3024044809631565|4.7964714003505735|2.0478582759144022|0.87105280593040202
jammer:21,jammer,20,21,hangar|jet_plane|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|spacecraft|ta-ta|tank,10,4,1,-2.25,66.25,5.75,8.0,13.020831616226504,1,,1457.3310794050883,660.3551032470967,1299.1324076534756,0.2583736637495396,1233.7762602736539,473.99487995384527,0.1731525870330762,7.7802800528439295,1.0076375467686205,0.0006430242600761604,-14.759289985979194,57.443329918026166,1.0076377519416801,0.03656331718069804,4.533764091607969,11.729800881204218,14.990401126426642,0.094106801364081449|1|0.45190354455246945|1|0.32079571698101922|0.22876501522738413|1|0.51435220430220951|0.92735862614668896|1,31.878707197722143|1.3023353527024366|6.6385993532568079|0.9259336017760309|9.3517332942603026|13.113922674060483|2.4200877214270147|5.8325589568967136|3.2349692263192247|1.7987230975078026
jammer:22,jammer,21,22,hangar|jet_plane|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|spacecraft|ta-ta|tank,10,4,1,-2.25,65.75,6.25,7.25,10.38924960445494,1,,1470.1376313121164,673.1456727234474,1306.9734344253893,0.26526783704104845,1398.4994592367511,589.5375862174352,0.21610781460628808,8.311120252774558,1.007095368019116,0.0016402639144355551,-12.741652764218088,54.35409466243971,1.00709670377341,0.09331799099590991,5.182853603972081,6.669153410099278,10.29612966539167,0.29633862603558508|1|0.53215986535449022|1|0.33385546412555039|1|0.65721396998742343|0.2531836085946913|0.49033085120567288|0.63447585534566475,10.123575052403998|0.98139355836376829|5.6374141895712606|1.5410606549686001|8.9859227717922092|2.3228146526406435|4.5647097338379554|11.849121182280715|6.11829891750671|4.7282930183729004
jammer:23,jammer,22,23,hangar|jet_plane|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|ta-ta|tank,9,2,1,-1.0,67.5,8.0,7.5,11.335784048754634,1,,1509.7876373439224,609.1926872225495,1381.4278771297154,0.19447014195614407,1401.1931761381027,558.2683680625529,0.18869503014404126,8.238373145326909,1.0074639762342588,0.001295514763711308,-13.698001756649091,56.71210207220906,1.007464809195957,0.0736775597885636,4.376341624484577,4.791095998306755,6.486223960120738,0.6807804656683708|1|0.53031354312808832|1|0.30603032802122299|0.6855109945887321|0.91578259077999702|0.67721691167127895|1,4.4067584882389745|1.0679563004130308|5.6570465499014624|1.0442543813466938|9.8029336009978394|4.376341624484577|3.2758624977298179|4.4298581897704263|2.7081214865049055
jammer:24,jammer,23,24,hangar|jet_plane|large_launcher|large_tower|medium_plane|small_launcher|ta-ta|tank,8,1,1,-4.25,69.75,6.0,6.25,11.354063819186797,1,,1437.9243721420123,541.0315176346469,1332.2580068912894,0.1649181494811604,1405.3844989696086,527.3221846854901,0.16385541521863112,7.554237487835668,1.0079437004930996,0.0018220599376407417,-13.391839541417085,55.51708370323013,1.0079453473607285,0.10357347407507402,2.9570862034609435,3.8090988592391564,5.793471259672059,1|1|0.52167713237905378|1|1|1|0.50905180719146592|0.77707863890889295,2.6664735465358418|1.0209492322747624|5.7506833025789907|2.7793533396234298|2.9897868594940404|2.9243855474278471|5.8933098262225529|3.8606131650687763
jet_plane:1,jet_plane,0,1,condor|helicopter|jammer|large_launcher|mine_roller|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1,1.0,62.0,4.0,7.0,9.219544457292887,1,,946.3932031884646,556.7028362143444,765.3378647317975,0.529103296126165,819.9971555097516,480.0120375288554,0.5213122453518868,9.805214078783514,1.0101146889956858,0.001507149039043681,-18.364202718359365,50.69270857564766,1.0101158133714554,0.08548852510940405,2.603134610159145,5.964055024804193,6.930658546294314,1|1|1|0.43285929899488923|0.49609074007688436|1|1|1|1|1|0.18250431595781111,1.9080931108066759|1.1479620056543294|2.6103542495541552|6.930658546294314|6.0472807849245704|1.8493857630088544|2.4722747477944647|2.8031959614276438|0.7210388872429101|2.6031346101591448|16.437967421612161
jet_plane:2,jet_plane,1,2,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,0.25,61.5,4.0,6.25,8.014029794756947,1,,923.1884504260222,467.42791098800296,796.1080724558643,0.34473488018419196,877.7073867708956,425.1894791578326,0.30663322447619,9.751836685521278,1.0091063593721739,0.0014288404137079759,-16.11877265437579,51.84080123516617,1.0091073709523137,0.08112769266728992,1.961658442533749,2.718228966557935,3.9533207434557234,1|1|1|0.52409304668648682|1|0.7986031416255811|1|1|1|1,2.3944147915837912|0.48732510130216017|2.6675486611162054|5.724174398507456|2.0758298876954528|3.7565592262277536|1.8474869973720451|0.78110215562267182|1.574811048539885|1.7637531656934637
jet_plane:3,jet_plane,2,3,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,0.0,62.0,4.0,5.75,7.988519059488391,1,,931.3831220287385,473.3274013692366,802.1444328255639,0.3481914851496681,886.182521954865,431.36807442527254,0.3105234808159935,9.777989897085897,1.0091300835647588,0.0012834561129296015,-16.369481680301533,52.37213485951668,1.009130899742452,0.07287125813430101,2.020564000444119,2.7741615120919882,3.576977214521824,1|1|0.93614191685659698|0.5251393720761387|1|0.89829315217890382|1|1|1|1,2.6496511341731477|0.76727525621621595|3.2046423129073922|5.7127691471296664|1.9205858180306419|3.3396669997876205|1.8088045830101533|0.48561575952579622|2.1205421828575965|1.8969906244991355
jet_plane:4,jet_plane,3,4,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,0.0,63.5,4.0,6.75,8.46182510858941,1,,939.6534161593838,479.360121971981,808.1846422464408,0.35180549419427504,891.2482451547834,430.7115078270031,0.3047126174970928,9.731336801193184,1.0091710409765138,0.0014247975924938448,-16.173999246015,52.516349322628,1.0091720467758707,0.08089296180151377,2.172272557172456,2.8961851570134214,3.905345377724417,1|1|0.94063215926656762|0.49435664326197953|1|0.81855486975308978|1|1|1|1,2.2881570594879888|0.86436174905148477|3.1893444950662446|6.0684933477250498|2.3648352650274669|3.6649956032799031|1.8462355444576928|1.3057369441440019|1.5908066405096644|2.0563880548569231
jet_plane:5,jet_plane,4,5,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,0.0,64.25,4.25,6.25,8.133650150358552,1,,948.0288893277461,485.4627125470692,814.3001471978508,0.35542070976477874,900.7404358307516,437.0009342590903,0.30783534420904884,9.74362253790532,1.0093358542247948,0.0013186048647714703,-16.543268970057852,52.77696162180746,1.0093367155426802,0.07485164655539017,2.194477970773005,2.8471162658922866,3.8527824383286067,1|1|0.92931286039768923|0.50416884495343095|1|0.8287944843293833|1|1|1|1,2.380778376651203|1.0444239027280073|3.228191631703953|5.9503875160025714|2.0081775648948077|3.6197152074759447|1.6173049287471362|0.41610583775060156|1.6754177659240559|2.3963495654116995
jet_plane:6,jet_plane,5,6,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,0.0,64.75,4.5,6.5,8.583768700714602,1,,956.6582997601599,491.7391016806224,820.6020706641767,0.3590907929541081,906.4916335241104,440.72224181770605,0.3095440387032105,9.70218387300362,1.0095018752412022,0.0015163622471184976,-16.500952609993874,52.52037637457306,1.0095030140965247,0.08606332861903207,2.0582943544110606,2.877277288193466,4.172490558482912,1|1|1|0.48932007557244483|1|0.75855589338824381|1|1|1|1,2.5324273501795136|0.51826230171821064|2.6435864420829764|6.1309563002124694|2.2646749822496646|3.9548832538462957|1.8519137265724561|1.2917796482961734|1.6289575279292707|1.7339698201934095
jet_plane:7,jet_plane,6,7,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1,1.0,65.0,4.5,7.0,10.307764064044152,1,,1055.93146182227,613.5340677008788,859.3993250151698,0.5096679791803674,939.9600627090191,481.05593595378696,0.35487076706408727,9.952485228641416,1.0095534343644383,0.0007269516199161608,-17.39732070587388,53.812106995475006,1.0095536960933233,0.04125710548330879,2.839432587613312,8.12741572035808,5.336209575113027,0.78617682583757897|1|0.80775641627189987|0.56219690951495171|0.12003870641185313|1|0.68886513211166445|1|1|1|1,3.8159347082599502|0.72327209549685434|3.7139906249825927|5.3362095751130267|24.991939271432084|2.5961986050031318|4.354988240565449|1.7810910079212647|0.62471149421586536|2.8394325876133122|2.7059720295689877
jet_plane:8,jet_plane,7,8,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,0,1,1.5,65.0,5.0,5.0,10.793516572461451,1,,1067.352898878249,624.9689852227457,865.2490845146576,0.521716574549436,1031.5393423278254,565.4449949462414,0.42954259425691393,10.60276268923131,1.0088921384548997,0.00031766677608879694,-16.951165708734607,55.588074348935834,1.0088921884662807,0.01804054592773559,3.227447916306324,3.3622412131892294,4.707582648397368,0.66335397919918093|1|0.78449313317522396|0.92951181357541934|0.63726231425898883|1|0.53739882407462125|1|1|1|0.84490145697582897,4.5225104024131753|0.91630288352461331|3.8241323850491149|3.2274479163063239|4.7075826483973682|1.9080711274084714|5.5824695823828874|0.99490579806363622|1.4164233453640531|2.3341746231455498|3.5507331072028006
jet_plane:9,jet_plane,8,9,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,1.0,62.5,5.25,6.5,9.569053277159133,1,,1082.707297703308,581.4967208563193,913.2998719661292,0.40538506680124936,1068.2294227078276,495.5217065986527,0.2741730079625668,9.12254538087573,1.0079013659400986,-0.00010672793437136999,-15.42985583206928,56.59701857276252,1.0079013715908758,-0.00606712162461361,2.658446555512352,7.126284619319643,6.6188766662189416,0.14299340453901702|1|0.59722914251005499|1|1|1|0.97064397985757001|1|1|0.97879055963079531,20.979988648670169|2.9296744508751575|5.023197557057701|1.255138820084218|2.3872186601495469|1.8764352743166268|3.0907315551681211|1.5065913834021758|1.3608788815336037|3.0650071404877304
jet_plane:10,jet_plane,9,10,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,1.0,63.0,5.25,5.75,8.9554522368147,1,,1089.7848560610485,584.4368645255955,919.8176905688924,0.403712027572053,1078.949582946671,486.2082931422301,0.2548128894894264,8.912083216782902,1.007647909273543,-0.00028472776436310604,-15.189231370378366,57.42648825268225,1.0076479495008375,-0.016189880040320088,2.515678703594914,10.544188345906344,8.929473200933582,0.093216354921431113|0.89992153762871341|0.47275910904427665|1|1|1|1|1|1|1,32.18319363087884|3.3336239600354132|6.3457264864952316|0.8819361634223658|2.4704095291723656|0.71789233175058509|2.5609478780174633|0.73371237477188378|1.4706320249077081|2.8291664204917364
jet_plane:11,jet_plane,10,11,helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,0,1,-1.0,65.0,5.0,6.0,8.845903006477066,1,,1082.678628377636,511.635440994614,954.1604623248261,0.2875268506976217,1077.867938548907,483.7111874713794,0.2521780213977416,8.801088375246028,1.0082444608784038,-4.6235483695763495e-06,-15.978209176730616,57.113230120695334,1.0082444608890049,-0.00026274362838419745,2.199977346908635,2.7985529189699148,3.5955662627608187,1|0.54467712446235605|1|0.9623109997269832|1|1|1|1|1,2.5222457875000939|5.5078501836370588|1.5931825399436899|3.1174952825417583|1.8211604862479081|2.1999773469086348|0.93187857853144418|1.9045947656597582|2.9798550824133665
jet_plane:12,jet_plane,11,12,helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,1,-0.5,66.0,5.5,6.0,7.826237921249264,1,,1091.8143892135822,518.2938933653479,960.952704660337,0.29090297113664515,1084.4736198320347,514.872177561727,0.2909949114876314,8.976721736013147,1.0076771903372594,0.00044718563666593775,-14.11482888024102,56.550844034992,1.0076772895629766,0.025426642781572705,1.8034146013232197,2.1873274678669623,3.369007663938312,1|1|1|0.86729861938644459|1|0.89645750676028912|1|1|1,2.8646489043549903|1.1442381207734271|1.0456836849006892|3.4590162382348693|1.1031234191944421|3.3465055203641731|1.981510397780937|0.94403547660639053|1.8034146013232197
jet_plane:13,jet_plane,12,13,helicopter|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,8,0,1,1.0,66.0,6.0,5.0,8.667224932664558,1,,1089.837973551,444.86144224388585,994.9095967968345,0.19993199101153966,1086.2507866160656,436.3600509784661,0.19242464983795748,7.9855464108351,1.0080649128494694,0.000398206362678005,-15.273439881023023,56.5435884086653,1.0080649914993158,0.022633009520678177,2.0504375480663315,2.2434996947309247,3.2969096154515443,0.91749542007540119|1|0.89279527392818292|1|1|1|1|1,3.2697710891055989|0.8519540243081779|3.3602328435920832|1.8345545128443908|2.2663205832882722|1.3970160263373892|1.2642792771291449|2.3465034687734523
jet_plane:14,jet_plane,13,14,helicopter|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,8,0,1,1.25,67.0,6.5,5.25,9.422908631071028,1,,1098.6374195736735,450.3776566895507,1002.0799100083432,0.20199888080511122,1090.4283310279905,438.7470011368607,0.19316825629059592,7.9760364746464045,1.0081599221713402,0.0002705966385279551,-15.366367522761266,57.64858687717356,1.0081599584862828,0.015378557136423944,2.252351489756802,2.424562471962224,3.311401979070985,0.93610628325483303|1|0.84264379250741095|1|1|1|1|1,3.2047643016683498|1.8847903827335726|3.5602232263438016|1.3014071632385944|2.7595933025407247|1.8304329887888671|1.0032169580506081|2.6199125967800319
