model,horizon,any_boundary,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error
S_RES_CV,7,0,126,126,1.0,83,0.6587301587301587,0.5742574180558397,0.615334050716832,12.499550082836603,10.435962264565399,0.21312877426597976
S_RES_CV,7,1,16,16,1.0,9,0.5625,0.5243868669004509,0.6110557195225518,51.31058099890052,24.805497412191244,0.5869590179092026
S_RES_CV,8,0,114,114,1.0,63,0.5526315789473685,0.5187987378862785,0.5599444943732261,14.851863275481804,12.825278174036224,0.2545972544565685
S_RES_CV,8,1,15,15,1.0,9,0.6,0.4858236541933252,0.5818401646420825,58.93130038258399,31.303548094512546,0.38221301949574704
S_RES_CV,9,0,104,104,1.0,47,0.4519230769230769,0.4608512339979542,0.47786063534344225,17.707979192260247,15.333957938383806,0.3345803384708203
S_RES_CV,9,1,13,13,1.0,7,0.5384615384615384,0.4497355381723146,0.5044094402602353,63.28424132440937,28.585271751268927,0.3380504481654206
S_RES_CV,10,0,94,94,1.0,32,0.3404255319148936,0.40428589702264695,0.4083973041415486,21.132308660936904,18.195770039437477,0.3880291900516067
S_RES_CV,10,1,12,12,1.0,6,0.5,0.4137185150344475,0.467435119642962,71.18384549226228,33.10412889930444,0.4645151271865901
S_RES_CV,11,0,84,84,1.0,25,0.2976190476190476,0.3600493602458523,0.34439315930624,24.40724742445032,21.38316365882008,0.4549999397749678
S_RES_CV,11,1,12,12,1.0,3,0.25,0.34143887992420985,0.2981968596544239,79.32317649814149,31.84313317703556,0.7232597261929561
S_RES_CV,12,0,75,75,1.0,13,0.17333333333333334,0.3128301155614298,0.3024395690855643,27.729913362751393,23.168029233173776,0.5125625081565905
S_RES_CV,12,1,11,11,1.0,3,0.2727272727272727,0.3194620996701869,0.26581374559886084,95.21742734865606,40.92856550870708,0.5685698974819379
S_RES_CV,13,0,66,66,1.0,8,0.12121212121212122,0.26249276028302937,0.2447184331634467,31.417304591298496,27.118959428593257,0.5767208027274582
S_RES_CV,13,1,11,11,1.0,2,0.18181818181818182,0.2762618415897536,0.23525774316293963,108.0750858524174,48.88557340132642,0.6555848396336588
S_RES_CV,14,0,57,57,1.0,7,0.12280701754385964,0.23315985092964103,0.19838836426645776,33.82000148565837,28.028916593077714,0.6945739487533792
S_RES_CV,14,1,11,11,1.0,2,0.18181818181818182,0.20342544526734452,0.10843537005179184,123.68264589614023,74.78812704706088,0.8379324204656696
S_RES_CV,15,0,48,48,1.0,2,0.041666666666666664,0.19118899194350636,0.16666183910730864,37.572491436559424,32.33846242054666,0.7845810649562619
S_RES_CV,15,1,11,11,1.0,1,0.09090909090909091,0.1589284169898429,0.11254378985575601,136.02537574460666,82.40830735017356,0.8942710092658058
S_RES_CV,16,0,39,39,1.0,0,0.0,0.14952755718875013,0.10316296755023452,40.01796053769734,35.805375606623095,0.8452090666942632
S_RES_CV,16,1,11,11,1.0,0,0.0,0.08549474599882073,0.050151548190939456,155.25508734953615,102.22038106078661,0.9535995500546987
S_RES_CV,17,0,30,30,1.0,1,0.03333333333333333,0.13158737520379216,0.07743980454926079,39.346736496822444,32.7803125544165,0.9607495507402418
S_RES_CV,17,1,11,11,1.0,0,0.0,0.062094004139222926,0.028450394515766527,164.59880390103444,110.5753698514158,1.0500211038842628
S_RES_CV,18,0,23,23,1.0,0,0.0,0.12901124246066925,0.046390186052548174,36.75277563795064,33.894191897448685,1.0932869016795335
S_RES_CV,18,1,9,9,1.0,0,0.0,0.017471337359487638,0.014447323522651769,163.89961017592233,118.06652864264862,1.264059868419335
S_RES_CV,19,0,17,17,1.0,1,0.058823529411764705,0.10885400282462664,0.0,35.48844863413698,35.61426030540172,1.5013220240145473
S_RES_CV,19,1,8,8,1.0,0,0.0,0.013898991857575923,0.010213119401910012,187.08552410884977,127.61640771168082,1.23556135204345
S_RES_CV,20,0,12,12,1.0,1,0.08333333333333333,0.1227426055912242,0.0,35.779248916062095,39.24173538708974,1.9987373333396126
S_RES_CV,20,1,7,7,1.0,0,0.0,0.006073261317477126,0.0041433886410715244,208.67264752903085,134.93293566784155,1.4137404450070168
S_RES_CV,21,0,8,8,1.0,1,0.125,0.09710836256398307,0.0,39.78406943658376,42.709455802326914,2.2479952766477767
S_RES_CV,21,1,5,5,1.0,0,0.0,0.02429894661614423,0.0,164.3710706038256,141.44722627434533,1.4889181713088981
S_RES_CV,22,0,5,5,1.0,1,0.2,0.10449776063621871,0.0,43.53423138702745,48.587960201634786,2.3715892943497265
S_RES_CV,22,1,3,3,1.0,0,0.0,0.0,0.0,229.9899461956007,153.8291060335181,1.4917832606755035
S_RES_CV,23,0,2,2,1.0,0,0.0,0.0,0.0,54.24300898812081,54.24300898812081,3.055984627934831
S_RES_CV,23,1,2,2,1.0,0,0.0,0.0,0.0,289.88663065415534,289.88663065415534,4.880902334925883
T_FIXED,1,0,204,204,1.0,162,0.7941176470588235,0.620004747728934,0.6099461692669992,10.393494730892535,10.51189802081432,0.19699040219707287
T_FIXED,1,1,23,23,1.0,13,0.5652173913043478,0.5444655392083525,0.556893318859173,16.26245294017857,14.577379737113251,0.29749754565537245
T_FIXED,2,0,189,189,1.0,67,0.3544973544973545,0.4094876921050219,0.381470639745803,20.266859709917547,20.810153771656758,0.385694607919935
T_FIXED,2,1,23,23,1.0,6,0.2608695652173913,0.34122610558467165,0.33652813985585034,29.229647117611027,28.3515872571537,0.5126720604846362
T_FIXED,3,0,175,175,1.0,34,0.19428571428571428,0.2771821531107687,0.23635471605543973,29.775227453766387,30.993951022739903,0.5794482586961145
T_FIXED,3,1,22,22,1.0,2,0.09090909090909091,0.22082713212805213,0.2124964759634981,41.85834269083842,43.023408444872274,0.6477788593939158
T_FIXED,4,0,162,162,1.0,8,0.04938271604938271,0.19057482361397793,0.12353556060174953,38.982337292891046,40.52117937691488,0.7611047705375849
T_FIXED,4,1,20,20,1.0,0,0.0,0.15820753972371351,0.08482057425430586,54.363658868913134,57.11364153614481,0.8337089751429332
T_FIXED,5,0,150,150,1.0,0,0.0,0.13359136227297624,0.055803002857453765,48.01688773769864,49.0264594596228,0.9602654282789016
T_FIXED,5,1,18,18,1.0,0,0.0,0.13235474330616873,0.09323289942831546,64.1087070305921,67.1228979277237,0.9791308674201997
T_FIXED,6,0,138,138,1.0,0,0.0,0.09638179076095907,0.009455795019430537,56.694450422702545,57.74527357927177,1.1476565480115481
T_FIXED,6,1,17,17,1.0,0,0.0,0.1072926279091301,0.10627627406150895,75.50060982802935,78.25479218552688,1.1655037878758376
T_FIXED,7,0,126,126,1.0,0,0.0,0.07093070138012333,0.0,64.94724798454688,66.58390032093045,1.3220627067514368
T_FIXED,7,1,16,16,1.0,0,0.0,0.08452973511055584,0.06530392329248143,86.06411221798028,89.00226398579815,1.347368317229866
T_FIXED,8,0,114,114,1.0,0,0.0,0.05075276233366302,0.0,72.71513081555949,74.30145313252429,1.4958998190887258
T_FIXED,8,1,15,15,1.0,0,0.0,0.0636460295302855,0.05533138024432038,95.6963433096173,100.50435313955312,1.458821313951363
T_FIXED,9,0,104,104,1.0,0,0.0,0.03492260726780258,0.0,80.94433722446621,82.79200865714839,1.6619664505674443
T_FIXED,9,1,13,13,1.0,0,0.0,0.04123166925988307,0.02649222157130769,103.66931750415118,111.83525830434694,1.7171556758076563
T_FIXED,10,0,94,94,1.0,0,0.0,0.023064627016634694,0.0,88.89493213872518,91.4665856560799,1.830698776831987
T_FIXED,10,1,12,12,1.0,0,0.0,0.018911469694684813,0.0,115.87056391366882,125.49304700156324,1.7100883828380617
T_FIXED,11,0,84,84,1.0,0,0.0,0.014124629223067595,0.0,96.48263734107512,99.01025737515445,1.9678918846216038
T_FIXED,11,1,12,12,1.0,0,0.0,0.008941792348606705,0.0,126.13997219833017,137.74688847265182,1.855847036554361
T_FIXED,12,0,75,75,1.0,0,0.0,0.007065090332713749,0.0,104.28445083788334,107.87753473267732,2.182943201458515
T_FIXED,12,1,11,11,1.0,0,0.0,0.0023227695053778122,0.0,134.87960920670028,148.16291708791374,1.686117341631564
T_FIXED,13,0,66,66,1.0,0,0.0,0.0019874445629406937,0.0,111.74145853103104,114.71568458937307,2.3458142562832895
T_FIXED,13,1,11,11,1.0,0,0.0,0.0,0.0,144.90411841521228,157.37296464132586,1.8174363241235627
T_FIXED,14,0,57,57,1.0,0,0.0,0.0005269353529102518,0.0,118.6928094964433,125.02499750049988,2.5383634934643897
T_FIXED,14,1,11,11,1.0,0,0.0,0.0,0.0,154.49201799615068,166.515014338047,1.9520143725913812
T_FIXED,15,0,48,48,1.0,0,0.0,0.0,0.0,124.98674573223643,131.20331251542143,2.699671285625668
T_FIXED,15,1,11,11,1.0,0,0.0,0.0,0.0,163.32231439448222,177.9334496377789,2.069037004846415
T_FIXED,16,0,39,39,1.0,0,0.0,0.0,0.0,130.01037579090863,139.05417109889225,2.948694133343418
T_FIXED,16,1,11,11,1.0,0,0.0,0.0,0.0,172.13626555459223,189.10000661025902,2.187831494471054
T_FIXED,17,0,30,30,1.0,0,0.0,0.0,0.0,132.68417999374705,146.15549223479417,3.150447606855624
T_FIXED,17,1,11,11,1.0,0,0.0,0.0,0.0,180.55916024195906,199.63779702250773,2.276353817753538
T_FIXED,18,0,23,23,1.0,0,0.0,0.0,0.0,135.97120087035734,152.41083458862101,3.5679006339635397
T_FIXED,18,1,9,9,1.0,0,0.0,0.0,0.0,190.4159016161754,209.4528586579806,1.9673011361585138
T_FIXED,19,0,17,17,1.0,0,0.0,0.0,0.0,137.2758782927853,159.75078247069715,3.7860996639920184
T_FIXED,19,1,8,8,1.0,0,0.0,0.0,0.0,202.85789190290055,220.15281454839416,2.001668909847104
T_FIXED,20,0,12,12,1.0,0,0.0,0.0,0.0,140.57126845991718,166.74651134427697,4.09664826797037
T_FIXED,20,1,7,7,1.0,0,0.0,0.0,0.0,207.92817150592418,230.95670589961227,2.1376326018509046
T_FIXED,21,0,8,8,1.0,0,0.0,0.0,0.0,141.90485635063388,173.39350886564415,4.314962276996983
T_FIXED,21,1,5,5,1.0,0,0.0,0.0,0.0,223.0308569210324,242.4912369550702,2.653949651644244
T_FIXED,22,0,5,5,1.0,0,0.0,0.0,0.0,140.48196550837724,179.82161299465645,4.432473296775426
T_FIXED,22,1,3,3,1.0,0,0.0,0.0,0.0,251.47773093245496,255.54476124546164,2.7608988259025007
T_FIXED,23,0,2,2,1.0,0,0.0,0.0,0.0,119.96090248849177,119.96090248849177,7.766650574673868
T_FIXED,23,1,2,2,1.0,0,0.0,0.0,0.0,256.9106010524257,256.9106010524257,3.756413852035827
T_RES_CV,1,0,204,204,1.0,204,1.0,0.9128107825753073,0.9333333333333333,1.6215158523436684,1.1840169943749475,0.02660780077792428
T_RES_CV,1,1,23,23,1.0,23,1.0,0.8378518464456199,0.8969072164948454,11.10347535125705,7.5,0.20433657545408968
T_RES_CV,2,0,189,189,1.0,182,0.9629629629629629,0.8343638365594607,0.8692664216077992,3.528453036173449,2.7613402542968153,0.05719794522770556
T_RES_CV,2,1,23,23,1.0,19,0.8260869565217391,0.7203837424411034,0.7420118343195267,20.050839682356894,11.3852975367357,0.36265691895085767
T_RES_CV,3,0,175,175,1.0,156,0.8914285714285715,0.7384814902104455,0.7818181818181819,6.137318581549449,5.0990195135927845,0.1017695924526126
T_RES_CV,3,1,22,22,1.0,14,0.6363636363636364,0.6064682661237557,0.6087306506075376,28.242846099797134,18.331804931666134,0.4410338564323705
T_RES_CV,4,0,162,162,1.0,123,0.7592592592592593,0.6334018570689359,0.6784372987700265,9.589770369852221,8.708822668359623,0.1618665842936991
T_RES_CV,4,1,20,20,1.0,12,0.6,0.5248357186274241,0.5913259912529152,32.31594725865311,14.68587725959165,0.5209126782515233
T_RES_CV,5,0,150,150,1.0,90,0.6,0.5414096197704852,0.5892771412862245,13.45554252502837,12.497330642778735,0.22637328909661403
T_RES_CV,5,1,18,18,1.0,9,0.5,0.4690421039184726,0.5118655723900005,37.49207855053836,18.319943898438638,0.576226194501499
T_RES_CV,6,0,138,138,1.0,70,0.5072463768115942,0.467379491788147,0.5120297562908693,17.19088390385055,16.456206434123303,0.29935529295233976
T_RES_CV,6,1,17,17,1.0,8,0.47058823529411764,0.4074435157527934,0.4448677138235141,46.2003317323174,22.17120880782101,0.6857586231296519
T_RES_CV,7,0,126,126,1.0,49,0.3888888888888889,0.39795768158782685,0.40863333637688515,21.471701670808798,21.059839557968886,0.39937893033555383
T_RES_CV,7,1,16,16,1.0,6,0.375,0.3779758723901203,0.3837732101257278,55.21440793220452,28.023205820655676,0.7123876866063894
T_RES_CV,8,0,114,114,1.0,29,0.2543859649122807,0.33558605504955513,0.32186365170061665,25.947760105400068,26.806465763544825,0.4804060864814121
T_RES_CV,8,1,15,15,1.0,5,0.3333333333333333,0.37188295294396806,0.34604330331481126,64.1822251636293,35.20031960082181,0.7262941475569731
T_RES_CV,9,0,104,104,1.0,17,0.16346153846153846,0.2771743328209214,0.25780713347979256,30.94541335840192,31.520330424915507,0.5449007485076975
T_RES_CV,9,1,13,13,1.0,4,0.3076923076923077,0.343376969752955,0.38912732474964234,70.21524092007472,33.213325638966054,0.6656451372566787
T_RES_CV,10,0,94,94,1.0,10,0.10638297872340426,0.2226057505551941,0.1937403085750331,37.01080032115605,37.309055837402,0.7117868507557881
T_RES_CV,10,1,12,12,1.0,4,0.3333333333333333,0.30658745521557534,0.3618747740042613,80.65395466273462,40.05490547933986,0.4647500190579942
T_RES_CV,11,0,84,84,1.0,3,0.03571428571428571,0.17107330052911088,0.12646284292282203,43.50146650721638,43.84168106828311,0.815008382022679
T_RES_CV,11,1,12,12,1.0,1,0.08333333333333333,0.26100870512422814,0.23338610328299558,90.43815212840404,48.16689021411036,1.1206679753556683
T_RES_CV,12,0,75,75,1.0,3,0.04,0.12705552130227823,0.029422448238285506,50.594890187630234,50.60694122351202,1.0129680083316328
T_RES_CV,12,1,11,11,1.0,1,0.09090909090909091,0.22138804571008128,0.17641959254443,107.57491730784754,56.302753041036986,0.70565164207004
T_RES_CV,13,0,66,66,1.0,1,0.015151515151515152,0.09099968635223642,0.0,58.499690482717654,58.95759799692408,1.2235809090791525
T_RES_CV,13,1,11,11,1.0,0,0.0,0.17571882369104264,0.10995817429661967,122.37549913552289,64.73407139984322,0.8235320441863251
T_RES_CV,14,0,57,57,1.0,0,0.0,0.06078104363078725,0.0,67.67394021710177,68.00459543295585,1.442402509703862
T_RES_CV,14,1,11,11,1.0,0,0.0,0.10849211956641637,0.04624595999463815,141.46778470324128,95.0,0.9461993914777812
T_RES_CV,15,0,48,48,1.0,0,0.0,0.03501563840500482,0.0,80.34588760728448,81.46253939707779,1.7898738424629526
T_RES_CV,15,1,11,11,1.0,0,0.0,0.04746559667433872,0.0008508268490014387,159.01423128120206,110.0,1.3735354829751176
T_RES_CV,16,0,39,39,1.0,0,0.0,0.012608403244005863,0.0,94.18472634676488,94.94472075897637,2.1695673320571456
T_RES_CV,16,1,11,11,1.0,0,0.0,0.0183468269390458,0.0,187.57554181995377,125.75397608028145,1.4052976538245823
T_RES_CV,17,0,30,30,1.0,0,0.0,0.005640125226157009,0.0,105.5195025591513,106.00249922117028,2.792218989183446
T_RES_CV,17,1,11,11,1.0,0,0.0,0.0014932862143807438,0.0,197.82178637445975,139.0272005760024,2.0481246911974185
T_RES_CV,18,0,23,23,1.0,0,0.0,0.0008178952611329647,0.0,115.1373499916595,112.20739726060845,4.141660945505272
T_RES_CV,18,1,9,9,1.0,0,0.0,0.0005773679604677595,0.0,198.4417689854741,137.1541104014021,1.6184231921252439
T_RES_CV,19,0,17,17,1.0,0,0.0,0.0,0.0,125.02967838751032,124.5010040120159,4.853537773881571
T_RES_CV,19,1,8,8,1.0,0,0.0,0.0,0.0,225.46501941909526,149.7159332302375,1.6019367378877667
T_RES_CV,20,0,12,12,1.0,0,0.0,0.0,0.0,134.68223626426544,132.40527745637553,5.605774307550586
T_RES_CV,20,1,7,7,1.0,0,0.0,0.0,0.0,253.84513916319366,166.79965527542316,1.7690827396173952
T_RES_CV,21,0,8,8,1.0,0,0.0,0.0,0.0,144.07073162314057,142.39391447367564,6.166870590435714
T_RES_CV,21,1,5,5,1.0,0,0.0,0.0,0.0,221.2710484664588,172.77188718075635,1.8797248870431886
T_RES_CV,22,0,5,5,1.0,0,0.0,0.0,0.0,159.28202269536064,161.10943485718022,6.712893119049176
T_RES_CV,22,1,3,3,1.0,0,0.0,0.0,0.0,276.47977074995157,189.25016512542334,1.9921070013202455
T_RES_CV,23,0,2,2,1.0,0,0.0,0.0,0.0,171.45766783198815,171.45766783198815,9.772738239041358
T_RES_CV,23,1,2,2,1.0,0,0.0,0.0,0.0,343.205143733119,343.205143733119,5.795080346208872
