iteration,score,sim_time,final_num_agents,extinct,wall_seconds
1,6.199999999999994,6.199999999999994,0,True,0.11529207229614258
1,6.799999999999992,6.799999999999992,0,True,0.7845337390899658
1,7.921199999999988,7.899999999999988,0,True,0.59303879737854
1,7.39999999999999,7.39999999999999,0,True,0.584831953048706
1,7.945199999999988,7.899999999999988,0,True,0.6117641925811768
1,9.524999999999983,9.499999999999982,0,True,0.14578580856323242
1,6.499999999999993,6.499999999999993,0,True,0.5141191482543945
1,5.4999999999999964,5.4999999999999964,0,True,0.5619730949401855
1,10.827599999999979,10.799999999999978,0,True,0.7394371032714844
2,9.830399999999981,9.799999999999981,0,True,0.10512709617614746
2,6.699999999999992,6.699999999999992,0,True,0.8379104137420654
2,6.5999999999999925,6.5999999999999925,0,True,0.5793483257293701
2,9.823199999999982,9.799999999999981,0,True,0.5926089286804199
2,7.720799999999989,7.699999999999989,0,True,0.5944268703460693
2,10.22279999999998,10.19999999999998,0,True,0.030955791473388672
2,5.799999999999995,5.799999999999995,0,True,0.8902127742767334
2,6.299999999999994,6.299999999999994,0,True,0.5616781711578369
2,7.099999999999991,7.099999999999991,0,True,0.5210366249084473
2,6.8999999999999915,6.8999999999999915,0,True,0.5172536373138428
2,9.327999999999983,9.299999999999983,0,True,0.5629785060882568
3,10.953199999999978,10.899999999999977,0,True,0.12889885902404785
3,6.999999999999991,6.999999999999991,0,True,0.8215115070343018
3,11.331799999999976,11.299999999999976,0,True,0.6354095935821533
3,9.925599999999982,9.89999999999998,0,True,0.6322512626647949
3,10.32299999999998,10.29999999999998,0,True,0.1233978271484375
3,7.099999999999991,7.099999999999991,0,True,0.5667226314544678
3,10.823999999999979,10.799999999999978,0,True,0.568753719329834
3,9.422399999999984,9.399999999999983,0,True,0.6092085838317871
4,9.724599999999983,9.699999999999982,0,True,0.07750821113586426
4,8.423999999999987,8.399999999999986,0,True,0.7903914451599121
4,7.19999999999999,7.19999999999999,0,True,0.806781530380249
4,15.89999999999996,15.89999999999996,0,True,0.6843757629394531
4,9.823999999999982,9.799999999999981,0,True,0.0719759464263916
4,9.621199999999982,9.599999999999982,0,True,0.6784422397613525
4,10.22399999999998,10.19999999999998,0,True,0.7977092266082764
4,6.8999999999999915,6.8999999999999915,0,True,0.5054483413696289
4,6.399999999999993,6.399999999999993,0,True,0.4947493076324463
5,11.132599999999977,11.099999999999977,0,True,0.11188197135925293
5,6.8999999999999915,6.8999999999999915,0,True,0.7334487438201904
5,6.999999999999991,6.999999999999991,0,True,0.5877742767333984
5,8.320599999999988,8.299999999999986,0,True,0.5912492275238037
5,7.29999999999999,7.29999999999999,0,True,0.7203683853149414
5,6.299999999999994,6.299999999999994,0,True,0.07861661911010742
5,10.828199999999978,10.799999999999978,0,True,0.560338020324707
5,7.29999999999999,7.29999999999999,0,True,0.5393517017364502
5,6.5999999999999925,6.5999999999999925,0,True,0.5311343669891357
5,9.823599999999981,9.799999999999981,0,True,0.5363962650299072
6,10.32399999999998,10.29999999999998,0,True,0.10565805435180664
6,6.699999999999992,6.699999999999992,0,True,0.6039087772369385
6,7.19999999999999,7.19999999999999,0,True,0.6201353073120117
6,11.053199999999977,10.999999999999977,0,True,0.6445841789245605
6,7.099999999999991,7.099999999999991,0,True,0.5779430866241455
6,7.099999999999991,7.099999999999991,0,True,0.10798835754394531
6,6.999999999999991,6.999999999999991,0,True,0.5248229503631592
6,7.099999999999991,7.099999999999991,0,True,0.5674707889556885
6,6.499999999999993,6.499999999999993,0,True,0.5242335796356201
7,6.725199999999992,6.699999999999992,0,True,0.10471987724304199
7,7.19999999999999,7.19999999999999,0,True,0.8009605407714844
7,9.353199999999983,9.299999999999983,0,True,0.5990581512451172
7,11.230399999999976,11.199999999999976,0,True,0.595632791519165
7,16.499999999999964,16.499999999999964,0,True,0.03329062461853027
7,6.699999999999992,6.699999999999992,0,True,0.6356551647186279
7,6.999999999999991,6.999999999999991,0,True,0.5304079055786133
7,6.699999999999992,6.699999999999992,0,True,0.5167829990386963
7,6.399999999999993,6.399999999999993,0,True,0.5295634269714355
7,6.799999999999992,6.799999999999992,0,True,0.5880270004272461
8,10.54399999999998,10.499999999999979,0,True,0.07334566116333008
8,10.22479999999998,10.19999999999998,0,True,0.6614010334014893
8,11.929399999999974,11.899999999999974,0,True,0.9424479007720947
8,10.732399999999979,10.699999999999978,0,True,0.5498874187469482
8,7.29999999999999,7.29999999999999,0,True,0.08112168312072754
8,7.19999999999999,7.19999999999999,0,True,0.5902514457702637
8,9.522999999999984,9.499999999999982,0,True,0.741642951965332
8,6.499999999999993,6.499999999999993,0,True,0.4803493022918701
8,9.922799999999981,9.89999999999998,0,True,0.5383920669555664
9,7.29999999999999,7.29999999999999,0,True,0.07021331787109375
9,7.922199999999989,7.899999999999988,0,True,0.5776126384735107
9,11.229999999999977,11.199999999999976,0,True,0.6295058727264404
9,12.060799999999974,11.999999999999973,0,True,0.6713314056396484
9,6.8999999999999915,6.8999999999999915,0,True,0.059128761291503906
9,9.721199999999982,9.699999999999982,0,True,0.5808615684509277
9,10.021799999999981,9.99999999999998,0,True,0.5548000335693359
9,6.5999999999999925,6.5999999999999925,0,True,0.5271129608154297
9,6.499999999999993,6.499999999999993,0,True,0.5770604610443115
10,10.823399999999978,10.799999999999978,0,True,0.08282804489135742
10,7.19999999999999,7.19999999999999,0,True,0.7949714660644531
10,7.39999999999999,7.39999999999999,0,True,0.5734107494354248
10,6.399999999999993,6.399999999999993,0,True,0.575324296951294
10,7.099999999999991,7.099999999999991,0,True,0.5865640640258789
10,7.099999999999991,7.099999999999991,0,True,0.06998658180236816
10,7.39999999999999,7.39999999999999,0,True,0.5787596702575684
10,6.299999999999994,6.299999999999994,0,True,0.49430227279663086
10,7.099999999999991,7.099999999999991,0,True,0.4991602897644043
10,6.799999999999992,6.799999999999992,0,True,0.5957820415496826
11,10.825199999999978,10.799999999999978,0,True,0.06911802291870117
11,6.999999999999991,6.999999999999991,0,True,0.8741028308868408
11,10.822399999999979,10.799999999999978,0,True,0.5841419696807861
11,7.19999999999999,7.19999999999999,0,True,0.5733795166015625
11,10.52939999999998,10.499999999999979,0,True,0.021257400512695312
11,7.19999999999999,7.19999999999999,0,True,0.6632242202758789
11,9.82839999999998,9.799999999999981,0,True,0.5347690582275391
11,7.699999999999989,7.699999999999989,0,True,0.5053167343139648
11,7.099999999999991,7.099999999999991,0,True,0.5747649669647217
12,9.423599999999983,9.399999999999983,0,True,0.001447439193725586
12,7.29999999999999,7.29999999999999,0,True,0.5665411949157715
12,10.64899999999998,10.599999999999978,0,True,0.623497486114502
12,7.099999999999991,7.099999999999991,0,True,0.6840224266052246
12,8.221599999999988,8.199999999999987,0,True,0.6013343334197998
12,7.799999999999988,7.799999999999988,0,True,0.028512954711914062
12,9.920399999999981,9.89999999999998,0,True,0.746812105178833
12,10.42279999999998,10.399999999999979,0,True,0.5594272613525391
12,6.399999999999993,6.399999999999993,0,True,0.7198448181152344
12,7.699999999999989,7.699999999999989,0,True,0.6015064716339111
13,7.499999999999989,7.499999999999989,0,True,0.01135873794555664
13,7.19999999999999,7.19999999999999,0,True,0.7906734943389893
13,6.327399999999994,6.299999999999994,0,True,0.5734052658081055
13,6.420599999999994,6.399999999999993,0,True,0.5531966686248779
13,6.399999999999993,6.399999999999993,0,True,0.9962053298950195
13,10.828399999999977,10.799999999999978,0,True,0.6415166854858398
13,6.999999999999991,6.999999999999991,0,True,0.040338754653930664
13,8.320199999999987,8.299999999999986,0,True,0.861095666885376
13,6.5999999999999925,6.5999999999999925,0,True,0.5388274192810059
13,9.320199999999984,9.299999999999983,0,True,0.5258564949035645
13,6.799999999999992,6.799999999999992,0,True,0.9721925258636475
14,6.999999999999991,6.999999999999991,0,True,0.08941984176635742
14,10.42539999999998,10.399999999999979,0,True,0.6617333889007568
14,6.399999999999993,6.399999999999993,0,True,0.9840226173400879
14,10.524999999999979,10.499999999999979,0,True,0.5889670848846436
14,8.123399999999988,8.099999999999987,0,True,0.03646373748779297
14,6.999999999999991,6.999999999999991,0,True,0.5572900772094727
14,7.29999999999999,7.29999999999999,0,True,1.0647151470184326
14,9.920999999999982,9.89999999999998,0,True,0.5669510364532471
14,10.925199999999977,10.899999999999977,0,True,0.5945339202880859
15,11.331799999999976,11.299999999999976,0,True,0.03403520584106445
15,7.699999999999989,7.699999999999989,0,True,1.1535747051239014
15,7.19999999999999,7.19999999999999,0,True,0.564009428024292
15,7.099999999999991,7.099999999999991,0,True,0.5863847732543945
