iteration,score,sim_time,final_num_agents,extinct,wall_seconds,starting_agents,fruit_energy_consumed
1,6.199999999999994,6.199999999999994,0,True,0.8146154880523682,3,2.275957200481571e-12
1,6.099999999999994,6.099999999999994,0,True,0.5757555961608887,3,2.275957200481571e-12
1,7.29999999999999,7.29999999999999,0,True,0.6723411083221436,3,2.275957200481571e-12
2,10.22819999999998,10.19999999999998,0,True,0.03168463706970215,3,0.0
2,6.499999999999993,6.499999999999993,0,True,1.4113478660583496,3,2.275957200481571e-12
2,6.8999999999999915,6.8999999999999915,0,True,0.7188968658447266,3,2.275957200481571e-12
2,10.22799999999998,10.19999999999998,0,True,0.7892129421234131,3,28.00000000000202
2,6.799999999999992,6.799999999999992,0,True,0.7244067192077637,3,2.275957200481571e-12
2,6.8999999999999915,6.8999999999999915,0,True,0.7583310604095459,3,2.275957200481571e-12
2,6.999999999999991,6.999999999999991,0,True,0.6330835819244385,3,2.275957200481571e-12
2,14.763399999999965,14.699999999999964,0,True,0.026456832885742188,3,0.0
2,6.399999999999993,6.399999999999993,0,True,1.3633224964141846,3,2.275957200481571e-12
2,6.199999999999994,6.199999999999994,0,True,0.6937634944915771,3,2.275957200481571e-12
2,6.499999999999993,6.499999999999993,0,True,0.6952188014984131,3,2.275957200481571e-12
2,7.29999999999999,7.29999999999999,0,True,0.7557790279388428,3,2.275957200481571e-12
2,6.219999999999994,6.199999999999994,0,True,0.7358553409576416,3,20.000000000002498
2,6.499999999999993,6.499999999999993,0,True,0.6114761829376221,3,2.275957200481571e-12
2,6.399999999999993,6.399999999999993,0,True,0.6547586917877197,3,2.275957200481571e-12
2,6.499999999999993,6.499999999999993,0,True,0.05192708969116211,3,2.498001805406602e-13
2,6.5999999999999925,6.5999999999999925,0,True,1.4361772537231445,3,2.275957200481571e-12
2,6.099999999999994,6.099999999999994,0,True,0.6973588466644287,3,2.275957200481571e-12
2,7.19999999999999,7.19999999999999,0,True,0.9564487934112549,3,2.275957200481571e-12
2,6.399999999999993,6.399999999999993,0,True,0.7684845924377441,3,2.275957200481571e-12
2,6.699999999999992,6.699999999999992,0,True,0.6958804130554199,3,2.275957200481571e-12
2,7.099999999999991,7.099999999999991,0,True,0.6412537097930908,3,2.275957200481571e-12
2,6.699999999999992,6.699999999999992,0,True,0.626793384552002,3,2.275957200481571e-12
2,6.799999999999992,6.799999999999992,0,True,0.14241981506347656,3,2.248201624865942e-12
2,9.119999999999985,9.099999999999984,0,True,1.4091708660125732,3,20.000000000003023
2,6.5999999999999925,6.5999999999999925,0,True,0.6669459342956543,3,2.275957200481571e-12
2,5.999999999999995,5.999999999999995,0,True,0.6926162242889404,3,2.275957200481571e-12
2,9.421799999999983,9.399999999999983,0,True,0.6774928569793701,3,21.800000000002523
2,6.799999999999992,6.799999999999992,0,True,0.6842691898345947,3,2.275957200481571e-12
2,6.099999999999994,6.099999999999994,0,True,0.6466104984283447,3,2.275957200481571e-12
2,8.421799999999987,8.399999999999986,0,True,0.029661178588867188,3,5.273559366969494e-13
2,6.399999999999993,6.399999999999993,0,True,1.3230125904083252,3,2.275957200481571e-12
2,7.099999999999991,7.099999999999991,0,True,0.6375987529754639,3,2.275957200481571e-12
2,6.799999999999992,6.799999999999992,0,True,0.6676921844482422,3,2.275957200481571e-12
2,5.999999999999995,5.999999999999995,0,True,0.6109447479248047,3,2.275957200481571e-12
2,7.099999999999991,7.099999999999991,0,True,0.7220120429992676,3,2.275957200481571e-12
2,6.999999999999991,6.999999999999991,0,True,0.6669535636901855,3,2.275957200481571e-12
2,10.829199999999979,10.799999999999978,0,True,0.008937597274780273,3,0.0
2,9.020999999999985,8.999999999999984,0,True,1.3088765144348145,3,21.00000000000247
2,6.5999999999999925,6.5999999999999925,0,True,0.7421450614929199,3,2.275957200481571e-12
2,6.699999999999992,6.699999999999992,0,True,0.7504498958587646,3,2.275957200481571e-12
2,6.220799999999994,6.199999999999994,0,True,0.5782516002655029,3,20.80000000000244
2,6.699999999999992,6.699999999999992,0,True,0.6540148258209229,3,2.275957200481571e-12
2,6.999999999999991,6.999999999999991,0,True,0.6947078704833984,3,2.275957200481571e-12
2,6.799999999999992,6.799999999999992,0,True,0.03641486167907715,3,0.0
2,9.827599999999983,9.799999999999981,0,True,1.4851696491241455,3,27.600000000002954
2,6.399999999999993,6.399999999999993,0,True,0.6860220432281494,3,2.275957200481571e-12
2,6.699999999999992,6.699999999999992,0,True,0.7449021339416504,3,2.275957200481571e-12
2,5.999999999999995,5.999999999999995,0,True,0.6657102108001709,3,2.275957200481571e-12
2,8.620199999999986,8.599999999999985,0,True,0.7337133884429932,3,20.20000000000278
2,11.232799999999976,11.199999999999976,0,True,0.6632411479949951,3,32.80000000000185
2,6.499999999999993,6.499999999999993,0,True,0.03683352470397949,3,0.0
2,6.8999999999999915,6.8999999999999915,0,True,1.257157325744629,3,2.275957200481571e-12
2,5.899999999999995,5.899999999999995,0,True,0.5621774196624756,3,2.275957200481571e-12
2,6.121399999999995,6.099999999999994,0,True,0.67140793800354,3,21.400000000002425
2,6.299999999999994,6.299999999999994,0,True,0.6656396389007568,3,2.275957200481571e-12
2,6.099999999999994,6.099999999999994,0,True,0.5828795433044434,3,2.275957200481571e-12
2,11.439999999999976,11.399999999999975,0,True,0.742577314376831,3,40.0000000000021
2,6.999999999999991,6.999999999999991,0,True,0.6539754867553711,3,2.275957200481571e-12
2,6.5999999999999925,6.5999999999999925,0,True,0.06875419616699219,3,0.0
2,6.699999999999992,6.699999999999992,0,True,1.3620929718017578,3,2.275957200481571e-12
2,6.699999999999992,6.699999999999992,0,True,0.6258718967437744,3,2.275957200481571e-12
2,6.8999999999999915,6.8999999999999915,0,True,0.6863436698913574,3,2.275957200481571e-12
2,9.224199999999984,9.199999999999983,0,True,0.7526397705078125,3,24.20000000000233
2,5.899999999999995,5.899999999999995,0,True,0.5195698738098145,3,2.275957200481571e-12
2,6.199999999999994,6.199999999999994,0,True,0.6099934577941895,3,2.275957200481571e-12
2,6.499999999999993,6.499999999999993,0,True,0.10418701171875,3,1.3322676295501878e-12
2,6.699999999999992,6.699999999999992,0,True,1.436068058013916,3,2.275957200481571e-12
2,6.499999999999993,6.499999999999993,0,True,0.6642587184906006,3,2.275957200481571e-12
2,8.322199999999988,8.299999999999986,0,True,0.8259434700012207,3,22.200000000002923
2,7.39999999999999,7.39999999999999,0,True,0.7492842674255371,3,2.275957200481571e-12
2,7.19999999999999,7.19999999999999,0,True,0.8581337928771973,3,2.275957200481571e-12
2,9.420599999999984,9.399999999999983,0,True,0.7614848613739014,3,20.60000000000304
2,11.332399999999977,11.299999999999976,0,True,0.059012413024902344,3,5.273559366969494e-13
2,6.299999999999994,6.299999999999994,0,True,1.5630595684051514,3,2.275957200481571e-12
2,6.520199999999994,6.499999999999993,0,True,0.7771222591400146,3,20.200000000002557
2,7.099999999999991,7.099999999999991,0,True,0.7846684455871582,3,2.275957200481571e-12
2,6.8999999999999915,6.8999999999999915,0,True,0.8338117599487305,3,2.275957200481571e-12
2,8.920999999999985,8.899999999999984,0,True,0.8197424411773682,3,21.00000000000247
2,5.999999999999995,5.999999999999995,0,True,0.6829249858856201,3,2.275957200481571e-12
2,6.099999999999994,6.099999999999994,0,True,0.07546329498291016,3,1.3322676295501878e-12
2,7.099999999999991,7.099999999999991,0,True,1.4778892993927002,3,2.275957200481571e-12
2,9.724399999999982,9.699999999999982,0,True,0.8154668807983398,3,24.400000000002226
2,6.799999999999992,6.799999999999992,0,True,0.7516958713531494,3,2.275957200481571e-12
2,6.999999999999991,6.999999999999991,0,True,0.7447264194488525,3,2.275957200481571e-12
2,10.12839999999998,10.09999999999998,0,True,0.7051105499267578,3,28.40000000000145
3,7.19999999999999,7.19999999999999,0,True,0.0921633243560791,3,0.0
3,9.521799999999983,9.499999999999982,0,True,1.5416264533996582,3,21.80000000000226
3,9.722599999999982,9.699999999999982,0,True,0.6743028163909912,3,22.600000000002357
3,6.799999999999992,6.799999999999992,0,True,0.6309423446655273,3,2.275957200481571e-12
3,14.899999999999963,14.899999999999963,0,True,0.8036203384399414,3,2.275957200481571e-12
3,9.721599999999983,9.699999999999982,0,True,0.15482831001281738,3,1.27675647831893e-12
3,5.799999999999995,5.799999999999995,0,True,1.6235899925231934,3,2.275957200481571e-12
3,5.799999999999995,5.799999999999995,0,True,0.7306287288665771,3,2.275957200481571e-12
3,6.8999999999999915,6.8999999999999915,0,True,0.669668436050415,3,2.275957200481571e-12
3,6.299999999999994,6.299999999999994,0,True,0.6763520240783691,3,2.275957200481571e-12
3,6.5999999999999925,6.5999999999999925,0,True,0.6709461212158203,3,2.275957200481571e-12
3,6.199999999999994,6.199999999999994,0,True,0.7709665298461914,3,2.275957200481571e-12
3,6.099999999999994,6.099999999999994,0,True,0.5390567779541016,3,2.275957200481571e-12
3,10.32919999999998,10.29999999999998,0,True,0.18755078315734863,3,29.200000000002415
3,7.099999999999991,7.099999999999991,0,True,1.2552902698516846,3,2.275957200481571e-12
3,6.8999999999999915,6.8999999999999915,0,True,0.7132437229156494,3,2.275957200481571e-12
3,14.699999999999964,14.699999999999964,0,True,0.7553930282592773,3,2.275957200481571e-12
3,10.44939999999998,10.399999999999979,0,True,0.8508226871490479,3,49.40000000000251
3,6.099999999999994,6.099999999999994,0,True,0.14798378944396973,3,2.248201624865942e-12
3,5.899999999999995,5.899999999999995,0,True,1.640674114227295,3,2.275957200481571e-12
3,6.999999999999991,6.999999999999991,0,True,0.7519736289978027,3,2.275957200481571e-12
3,10.54279999999998,10.499999999999979,0,True,0.7412140369415283,3,42.800000000002925
3,5.4999999999999964,5.4999999999999964,0,True,0.6327824592590332,3,2.275957200481571e-12
3,6.499999999999993,6.499999999999993,0,True,0.6702070236206055,3,2.275957200481571e-12
3,15.199999999999962,15.199999999999962,0,True,0.10039639472961426,3,0.0
3,6.299999999999994,6.299999999999994,0,True,1.6937940120697021,3,2.275957200481571e-12
3,6.499999999999993,6.499999999999993,0,True,0.6881418228149414,3,2.275957200481571e-12
3,6.299999999999994,6.299999999999994,0,True,0.6688437461853027,3,2.275957200481571e-12
3,8.422399999999987,8.399999999999986,0,True,0.7242391109466553,3,22.40000000000282
3,6.199999999999994,6.199999999999994,0,True,0.676276445388794,3,2.275957200481571e-12
3,10.02499999999998,9.99999999999998,0,True,0.019320011138916016,3,0.0
3,5.699999999999996,5.699999999999996,0,True,1.0534405708312988,3,2.275957200481571e-12
3,7.29999999999999,7.29999999999999,0,True,0.8833849430084229,3,2.275957200481571e-12
3,10.12659999999998,10.09999999999998,0,True,0.7052836418151855,3,26.600000000002446
3,6.8999999999999915,6.8999999999999915,0,True,0.6408369541168213,3,2.275957200481571e-12
3,5.4999999999999964,5.4999999999999964,0,True,0.5928237438201904,3,2.275957200481571e-12
3,6.8999999999999915,6.8999999999999915,0,True,0.7531225681304932,3,2.275957200481571e-12
3,6.299999999999994,6.299999999999994,0,True,0.9414689540863037,3,2.275957200481571e-12
3,7.19999999999999,7.19999999999999,0,True,0.17441105842590332,3,2.248201624865942e-12
3,6.999999999999991,6.999999999999991,0,True,1.651930332183838,3,2.275957200481571e-12
3,7.19999999999999,7.19999999999999,0,True,0.7502212524414062,3,2.275957200481571e-12
3,6.799999999999992,6.799999999999992,0,True,0.7272992134094238,3,2.275957200481571e-12
3,5.699999999999996,5.699999999999996,0,True,0.6536142826080322,3,2.275957200481571e-12
3,6.8999999999999915,6.8999999999999915,0,True,0.6878180503845215,3,2.275957200481571e-12
3,10.021599999999982,9.99999999999998,0,True,0.2001204490661621,3,21.600000000002847
3,9.525599999999983,9.499999999999982,0,True,1.5640332698822021,3,25.60000000000263
3,6.999999999999991,6.999999999999991,0,True,0.6663284301757812,3,2.275957200481571e-12
3,6.999999999999991,6.999999999999991,0,True,0.5895528793334961,3,2.275957200481571e-12
3,6.5999999999999925,6.5999999999999925,0,True,0.7195827960968018,3,2.275957200481571e-12
3,9.928799999999981,9.89999999999998,0,True,0.7912290096282959,3,28.800000000002296
3,7.320199999999991,7.29999999999999,0,True,0.0054051876068115234,3,0.0
3,6.8999999999999915,6.8999999999999915,0,True,1.1407599449157715,3,2.275957200481571e-12
3,6.999999999999991,6.999999999999991,0,True,0.9090244770050049,3,2.275957200481571e-12
3,6.5999999999999925,6.5999999999999925,0,True,0.7305269241333008,3,2.275957200481571e-12
3,6.199999999999994,6.199999999999994,0,True,0.6189169883728027,3,2.275957200481571e-12
3,6.799999999999992,6.799999999999992,0,True,0.7211520671844482,3,2.275957200481571e-12
3,6.399999999999993,6.399999999999993,0,True,0.7358849048614502,3,2.275957200481571e-12
3,9.220999999999984,9.199999999999983,0,True,0.7968356609344482,3,21.00000000000247
3,6.499999999999993,6.499999999999993,0,True,0.12366509437561035,3,1.915134717478395e-12
3,5.799999999999995,5.799999999999995,0,True,1.6935045719146729,3,2.275957200481571e-12
3,5.4999999999999964,5.4999999999999964,0,True,0.7145333290100098,3,2.275957200481571e-12
3,6.499999999999993,6.499999999999993,0,True,0.7221989631652832,3,2.275957200481571e-12
3,6.8999999999999915,6.8999999999999915,0,True,0.8555958271026611,3,2.275957200481571e-12
3,5.299999999999997,5.299999999999997,0,True,0.6566381454467773,3,2.275957200481571e-12
3,10.22319999999998,10.19999999999998,0,True,0.8570356369018555,3,23.20000000000274
3,7.19999999999999,7.19999999999999,0,True,0.05525374412536621,3,0.0
3,7.099999999999991,7.099999999999991,0,True,1.0028257369995117,3,2.275957200481571e-12
3,6.499999999999993,6.499999999999993,0,True,0.8889803886413574,3,2.275957200481571e-12
3,13.17199999999997,13.09999999999997,0,True,0.8656458854675293,3,72.00000000000247
3,5.999999999999995,5.999999999999995,0,True,0.707949161529541,3,2.275957200481571e-12
3,8.825199999999985,8.799999999999985,0,True,0.7782113552093506,3,25.200000000002145
3,7.19999999999999,7.19999999999999,0,True,0.7017145156860352,3,2.275957200481571e-12
3,9.123599999999984,9.099999999999984,0,True,0.0602421760559082,3,0.0
3,6.699999999999992,6.699999999999992,0,True,1.037747859954834,3,2.275957200481571e-12
3,5.699999999999996,5.699999999999996,0,True,0.9812474250793457,3,2.275957200481571e-12
3,5.399999999999997,5.399999999999997,0,True,0.6822385787963867,3,2.275957200481571e-12
3,8.522399999999987,8.499999999999986,0,True,0.6886212825775146,3,22.40000000000282
3,6.799999999999992,6.799999999999992,0,True,0.6480350494384766,3,2.275957200481571e-12
3,6.399999999999993,6.399999999999993,0,True,0.6473708152770996,3,2.275957200481571e-12
3,7.099999999999991,7.099999999999991,0,True,0.8939774036407471,3,2.275957200481571e-12
4,19.788000000000014,19.70000000000001,0,True,0.12885069847106934,3,40.800000000054204
4,6.299999999999994,6.299999999999994,0,True,1.413008451461792,3,2.275957200481571e-12
4,8.724199999999986,8.699999999999985,0,True,0.7338097095489502,3,24.20000000000233
4,6.799999999999992,6.799999999999992,0,True,0.7355039119720459,3,2.275957200481571e-12
4,7.699999999999989,7.699999999999989,0,True,0.7033624649047852,3,2.275957200481571e-12
4,6.199999999999994,6.199999999999994,0,True,0.6195108890533447,3,2.275957200481571e-12
4,7.19999999999999,7.19999999999999,0,True,0.140427827835083,3,2.248201624865942e-12
4,7.29999999999999,7.29999999999999,0,True,1.3376710414886475,3,2.275957200481571e-12
4,6.399999999999993,6.399999999999993,0,True,0.6431500911712646,3,2.275957200481571e-12
4,13.648799999999968,13.599999999999968,0,True,0.8446764945983887,3,48.80000000000186
4,10.32259999999998,10.29999999999998,0,True,0.698279857635498,3,22.600000000002357
4,7.099999999999991,7.099999999999991,0,True,0.1213836669921875,3,4.996003610813204e-13
4,7.39999999999999,7.39999999999999,0,True,1.051948070526123,3,2.275957200481571e-12
4,6.499999999999993,6.499999999999993,0,True,0.6841204166412354,3,2.275957200481571e-12
4,10.42079999999998,10.399999999999979,0,True,0.7935914993286133,3,20.800000000002775
4,7.099999999999991,7.099999999999991,0,True,0.7462387084960938,3,2.275957200481571e-12
4,8.622199999999987,8.599999999999985,0,True,0.6759271621704102,3,22.200000000002923
4,15.79999999999996,15.79999999999996,0,True,0.07944536209106445,3,0.0
4,11.632399999999976,11.599999999999975,0,True,1.219179391860962,3,32.40000000000242
4,6.699999999999992,6.699999999999992,0,True,0.6403214931488037,3,2.275957200481571e-12
4,7.19999999999999,7.19999999999999,0,True,0.806868314743042,3,2.275957200481571e-12
4,15.59999999999996,15.59999999999996,0,True,0.8185222148895264,3,2.275957200481571e-12
4,16.599999999999966,16.599999999999966,0,True,0.10246801376342773,3,7.077671781985373e-12
4,9.020399999999984,8.999999999999984,0,True,1.3342633247375488,3,20.400000000002454
4,6.399999999999993,6.399999999999993,0,True,0.6056647300720215,3,2.275957200481571e-12
4,7.29999999999999,7.29999999999999,0,True,0.6187012195587158,3,2.275957200481571e-12
4,10.22319999999998,10.19999999999998,0,True,0.7025632858276367,3,23.200000000002888
4,6.499999999999993,6.499999999999993,0,True,0.6511166095733643,3,2.275957200481571e-12
4,9.624399999999982,9.599999999999982,0,True,0.2033829689025879,3,24.400000000002198
4,10.22859999999998,10.19999999999998,0,True,1.596970558166504,3,28.6000000000024
4,6.999999999999991,6.999999999999991,0,True,0.6865241527557373,3,2.275957200481571e-12
4,7.29999999999999,7.29999999999999,0,True,0.7935752868652344,3,2.275957200481571e-12
4,7.19999999999999,7.19999999999999,0,True,0.6377780437469482,3,2.275957200481571e-12
4,12.843599999999972,12.79999999999997,0,True,0.023506641387939453,3,0.0
4,7.29999999999999,7.29999999999999,0,True,0.9883899688720703,3,2.275957200481571e-12
4,6.999999999999991,6.999999999999991,0,True,0.6918606758117676,3,2.275957200481571e-12
4,6.499999999999993,6.499999999999993,0,True,0.7536258697509766,3,2.275957200481571e-12
4,7.599999999999989,7.599999999999989,0,True,0.7418181896209717,3,2.275957200481571e-12
4,6.799999999999992,6.799999999999992,0,True,0.6165432929992676,3,2.275957200481571e-12
4,6.8999999999999915,6.8999999999999915,0,True,0.7421176433563232,3,2.275957200481571e-12
4,9.820399999999982,9.799999999999981,0,True,0.1975874900817871,3,2.0816681711721685e-12
4,7.19999999999999,7.19999999999999,0,True,1.4891242980957031,3,2.275957200481571e-12
4,6.5999999999999925,6.5999999999999925,0,True,0.6086413860321045,3,2.275957200481571e-12
4,6.5999999999999925,6.5999999999999925,0,True,0.6570680141448975,3,2.275957200481571e-12
4,6.999999999999991,6.999999999999991,0,True,0.6834604740142822,3,2.275957200481571e-12
4,6.799999999999992,6.799999999999992,0,True,0.5941274166107178,3,2.275957200481571e-12
4,6.699999999999992,6.699999999999992,0,True,0.8934569358825684,3,2.275957200481571e-12
4,6.999999999999991,6.999999999999991,0,True,0.16358327865600586,3,1.7486012637846216e-12
4,7.19999999999999,7.19999999999999,0,True,1.5646698474884033,3,2.275957200481571e-12
4,6.999999999999991,6.999999999999991,0,True,0.663259744644165,3,2.275957200481571e-12
4,6.499999999999993,6.499999999999993,0,True,0.7177069187164307,3,2.275957200481571e-12
4,7.29999999999999,7.29999999999999,0,True,0.62941575050354,3,2.275957200481571e-12
4,7.099999999999991,7.099999999999991,0,True,0.5837643146514893,3,2.275957200481571e-12
4,6.8999999999999915,6.8999999999999915,0,True,0.9059939384460449,3,2.275957200481571e-12
4,6.8999999999999915,6.8999999999999915,0,True,0.021094083786010742,3,0.0
4,6.5999999999999925,6.5999999999999925,0,True,1.0029776096343994,3,2.275957200481571e-12
4,14.148599999999966,14.099999999999966,0,True,0.7798058986663818,3,48.60000000000261
4,6.5999999999999925,6.5999999999999925,0,True,0.6155362129211426,3,2.275957200481571e-12
4,7.29999999999999,7.29999999999999,0,True,0.760812520980835,3,2.275957200481571e-12
4,9.722199999999983,9.699999999999982,0,True,0.6698915958404541,3,22.200000000002923
4,7.099999999999991,7.099999999999991,0,True,0.17827820777893066,3,2.275957200481571e-12
4,6.799999999999992,6.799999999999992,0,True,1.2339470386505127,3,2.275957200481571e-12
4,9.122199999999985,9.099999999999984,0,True,0.6501495838165283,3,22.200000000002923
4,10.22119999999998,10.19999999999998,0,True,0.6950869560241699,3,21.200000000002365
4,7.39999999999999,7.39999999999999,0,True,0.7202212810516357,3,2.275957200481571e-12
4,7.099999999999991,7.099999999999991,0,True,0.6477746963500977,3,2.275957200481571e-12
4,6.499999999999993,6.499999999999993,0,True,0.1092824935913086,3,1.4155343563970746e-12
4,6.499999999999993,6.499999999999993,0,True,1.2889306545257568,3,2.275957200481571e-12
4,8.320799999999988,8.299999999999986,0,True,0.678077220916748,3,20.800000000002935
4,6.199999999999994,6.199999999999994,0,True,0.7167644500732422,3,2.275957200481571e-12
4,6.8999999999999915,6.8999999999999915,0,True,0.6831920146942139,3,2.275957200481571e-12
4,6.8999999999999915,6.8999999999999915,0,True,0.6080996990203857,3,2.275957200481571e-12
4,7.921799999999989,7.899999999999988,0,True,0.9722135066986084,3,21.800000000002523
5,7.39999999999999,7.39999999999999,0,True,0.10611796379089355,3,8.326672684688674e-13
5,6.8999999999999915,6.8999999999999915,0,True,1.104198932647705,3,2.275957200481571e-12
5,6.799999999999992,6.799999999999992,0,True,0.646784782409668,3,2.275957200481571e-12
5,6.799999999999992,6.799999999999992,0,True,0.7047641277313232,3,2.275957200481571e-12
5,7.29999999999999,7.29999999999999,0,True,0.7482125759124756,3,2.275957200481571e-12
