backend,budget,image,sample_stride,state_reset,proposals_before_budget,proposals_after_budget,proposal_score_p10,proposal_score_p50,proposal_score_p90,recognition_crops,rejected_as_background,rejection_fraction,observations,top_class_distribution,top_posterior_p50,top_posterior_p90,objectness_p50,proposal_ms,recognition_ms,discovery_recognition_ms
v3_standard,32,00110.png,5,True,40,32,0.012108471989631654,0.019513800740242004,0.0921438902616501,32,10,0.3125,22,"{""condor"": 4, ""hangar"": 2, ""helicopter"": 1, ""jammer"": 4, ""jet_plane"": 3, ""large_tower"": 1, ""medium_launcher"": 2, ""medium_plane"": 3, ""small_launcher"": 4, ""small_tower"": 1, ""spacecraft"": 2, ""ta-ta"": 3, ""tank"": 2}",0.247534,0.3568602,0.8013319999999999,155.054700007895,273.0169999995269,428.0717000074219
v3_standard,32,00115.png,5,True,44,32,0.011956402659416198,0.022537410259246826,0.04781594276428225,32,7,0.21875,25,"{""condor"": 1, ""hangar"": 2, ""jammer"": 10, ""jet_plane"": 1, ""large_launcher"": 4, ""medium_launcher"": 1, ""medium_plane"": 1, ""mine_roller"": 1, ""small_tower"": 1, ""spacecraft"": 2, ""ta-ta"": 5, ""tank"": 3}",0.25500999999999996,0.4024328000000001,0.8811545000000001,178.54130000341684,302.38289998669643,480.92419999011327
v3_standard,32,00120.png,5,True,29,29,0.010920637845993042,0.01750132441520691,0.09137494564056396,29,11,0.3793103448275862,18,"{""condor"": 1, ""jammer"": 6, ""jet_plane"": 2, ""large_launcher"": 6, ""large_tower"": 2, ""medium_launcher"": 1, ""medium_plane"": 3, ""small_launcher"": 2, ""spacecraft"": 2, ""ta-ta"": 3, ""tank"": 1}",0.184602,0.2895712,0.679174,172.54800000227988,266.0313000087626,438.5793000110425
v3_standard,32,00125.png,5,True,38,32,0.011117112636566163,0.019952520728111267,0.0541801422834397,32,17,0.53125,15,"{""hangar"": 3, ""jammer"": 6, ""jet_plane"": 2, ""large_launcher"": 3, ""medium_launcher"": 1, ""medium_plane"": 1, ""small_launcher"": 1, ""small_plane"": 2, ""small_tower"": 1, ""spacecraft"": 5, ""ta-ta"": 4, ""tank"": 3}",0.19805850000000003,0.318702,0.426985,160.95729998778552,327.771299998858,488.72859998664353
v3_standard,32,00130.png,5,True,48,32,0.010571053624153138,0.014919906854629517,0.05344345569610597,32,11,0.34375,21,"{""condor"": 1, ""hangar"": 3, ""jammer"": 8, ""jet_plane"": 3, ""large_launcher"": 1, ""medium_plane"": 5, ""small_launcher"": 3, ""small_plane"": 1, ""ta-ta"": 3, ""tank"": 4}",0.20205299999999998,0.3392801000000001,0.6792955,170.8333999995375,339.1745999979321,510.0079999974696
v3_standard,32,00135.png,5,True,48,32,0.010612213611602783,0.01674284040927887,0.058165162801742595,32,13,0.40625,19,"{""hangar"": 3, ""jammer"": 11, ""jet_plane"": 2, ""large_tower"": 1, ""medium_plane"": 4, ""small_launcher"": 2, ""small_tower"": 3, ""ta-ta"": 1, ""tank"": 5}",0.211877,0.3252785,0.5954245,166.07099999964703,294.6053000050597,460.6763000047067
v3_standard,32,00140.png,5,True,55,32,0.011603707075119018,0.021897166967391968,0.10911120772361765,32,11,0.34375,21,"{""condor"": 2, ""hangar"": 1, ""jammer"": 13, ""large_launcher"": 1, ""large_tower"": 1, ""medium_plane"": 6, ""small_tower"": 1, ""spacecraft"": 2, ""ta-ta"": 2, ""tank"": 3}",0.252163,0.43324989999999997,0.721448,164.7190999938175,313.63089999649674,478.34999999031425
v3_standard,32,00145.png,5,True,65,32,0.011117029190063476,0.018259376287460327,0.06341742873191834,32,15,0.46875,17,"{""hangar"": 2, ""jammer"": 11, ""large_launcher"": 1, ""large_tower"": 1, ""medium_launcher"": 2, ""medium_plane"": 5, ""small_launcher"": 1, ""small_tower"": 1, ""spacecraft"": 1, ""tank"": 7}",0.23143,0.47135520000000003,0.6118795,164.61779999372084,322.14699999894947,486.7647999926703
v3_standard,32,00150.png,5,True,54,32,0.010981976985931396,0.01859000325202942,0.07564507126808172,32,15,0.46875,17,"{""hangar"": 6, ""jammer"": 10, ""jet_plane"": 2, ""medium_launcher"": 1, ""medium_plane"": 6, ""small_launcher"": 2, ""spacecraft"": 2, ""ta-ta"": 1, ""tank"": 2}",0.2033285,0.37927770000000005,0.5061065,166.34830000111833,288.1599000102142,454.5082000113325
v3_standard,32,00155.png,5,True,36,32,0.011433586478233337,0.017774254083633423,0.06875662505626678,32,14,0.4375,18,"{""hangar"": 1, ""jammer"": 16, ""medium_launcher"": 2, ""medium_plane"": 5, ""small_launcher"": 1, ""small_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 5}",0.231153,0.34785200000000005,0.7643815,161.9897999917157,291.7077999882167,453.6975999799324
v3_standard,32,00160.png,5,True,44,32,0.010950523614883422,0.01593339443206787,0.05816125273704529,32,7,0.21875,25,"{""hangar"": 1, ""jammer"": 13, ""jet_plane"": 2, ""large_launcher"": 1, ""large_tower"": 1, ""medium_launcher"": 1, ""medium_plane"": 3, ""small_tower"": 1, ""spacecraft"": 2, ""ta-ta"": 5, ""tank"": 2}",0.227266,0.3551591,0.7357925000000001,155.58799999416806,264.26000001083594,419.848000005004
v3_standard,32,00165.png,5,True,37,32,0.010667264461517334,0.016150832176208496,0.04069701433181762,32,12,0.375,20,"{""hangar"": 5, ""jammer"": 14, ""jet_plane"": 1, ""large_tower"": 3, ""medium_launcher"": 2, ""medium_plane"": 2, ""small_launcher"": 1, ""small_tower"": 1, ""ta-ta"": 3}",0.219795,0.34048800000000007,0.7177065,165.75869999360293,265.05010000255425,430.8087999961572
v3_standard,32,00170.png,5,True,47,32,0.011254143714904786,0.017453134059906006,0.052697896957397454,32,16,0.5,16,"{""condor"": 1, ""hangar"": 3, ""jammer"": 11, ""jet_plane"": 2, ""large_launcher"": 1, ""medium_launcher"": 1, ""medium_plane"": 4, ""spacecraft"": 3, ""ta-ta"": 3, ""tank"": 3}",0.23551,0.33142170000000004,0.512104,187.15850000444334,374.10640000598505,561.2649000104284
v3_standard,32,00175.png,5,True,44,32,0.01119498312473297,0.019685059785842896,0.05881701111793522,32,15,0.46875,17,"{""helicopter"": 1, ""jammer"": 12, ""large_launcher"": 4, ""medium_launcher"": 3, ""medium_plane"": 7, ""small_tower"": 1, ""ta-ta"": 4}",0.2157985,0.33188650000000003,0.60305,169.86909999104682,315.2418000099715,485.1109000010183
v3_standard,32,00180.png,5,True,45,32,0.011149483919143676,0.022645622491836548,0.11113400459289553,32,12,0.375,20,"{""hangar"": 2, ""jammer"": 8, ""jet_plane"": 1, ""large_launcher"": 5, ""medium_launcher"": 3, ""medium_plane"": 6, ""ta-ta"": 5, ""tank"": 2}",0.22490949999999998,0.3495633,0.6330285,166.37209999316838,266.69039999251254,433.0624999856809
v3_standard,32,00185.png,5,True,40,32,0.011811819672584534,0.016308754682540894,0.057869428396225,32,11,0.34375,21,"{""condor"": 1, ""hangar"": 2, ""jammer"": 12, ""jet_plane"": 4, ""large_launcher"": 2, ""medium_plane"": 1, ""small_launcher"": 1, ""small_plane"": 1, ""small_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 3, ""tank"": 3}",0.24062650000000002,0.36502180000000006,0.838312,185.6303999957163,315.5560000013793,501.1863999970956
v3_standard,32,00190.png,5,True,33,32,0.011501526832580567,0.019301027059555054,0.10148704648017885,32,10,0.3125,22,"{""condor"": 2, ""hangar"": 1, ""jammer"": 14, ""jet_plane"": 5, ""large_launcher"": 1, ""large_tower"": 1, ""medium_launcher"": 2, ""medium_plane"": 1, ""small_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 3}",0.233044,0.4254468,0.7564295000000001,158.267100006924,303.95809999026824,462.22519999719225
v3_standard,32,00195.png,5,True,37,32,0.011458677053451539,0.0157015323638916,0.06761263012886044,32,11,0.34375,21,"{""condor"": 2, ""hangar"": 2, ""jammer"": 16, ""jet_plane"": 3, ""large_launcher"": 3, ""medium_plane"": 1, ""spacecraft"": 1, ""ta-ta"": 4}",0.222574,0.4058335,0.8590260000000001,163.99869999440853,275.32879999489523,439.32749998930376
v3_standard,32,00200.png,5,True,36,32,0.011421501636505127,0.02418103814125061,0.08894708752632141,32,9,0.28125,23,"{""condor"": 1, ""hangar"": 2, ""jammer"": 8, ""large_launcher"": 2, ""medium_plane"": 7, ""small_tower"": 4, ""spacecraft"": 1, ""ta-ta"": 7}",0.24182399999999998,0.4548520000000002,0.816846,169.13779999595135,336.29649999784306,505.4342999937944
v3_standard,32,00205.png,5,True,36,32,0.011154219508171082,0.01711679995059967,0.1225816160440445,32,10,0.3125,22,"{""hangar"": 1, ""jammer"": 10, ""jet_plane"": 1, ""large_launcher"": 1, ""medium_launcher"": 1, ""medium_plane"": 9, ""small_tower"": 1, ""spacecraft"": 2, ""ta-ta"": 5, ""tank"": 1}",0.232352,0.3845701000000001,0.833047,168.76019998744596,321.27989998843987,490.0400999758858
v3_standard,32,00210.png,5,True,38,32,0.011255958676338195,0.020368725061416626,0.08338252007961276,32,2,0.0625,30,"{""condor"": 3, ""jammer"": 9, ""jet_plane"": 3, ""large_launcher"": 1, ""medium_plane"": 2, ""spacecraft"": 1, ""ta-ta"": 13}",0.262816,0.39747750000000004,0.920451,180.22219999693334,324.3452000024263,504.5673999993596
v3_standard,32,00215.png,5,True,68,32,0.011413058638572693,0.01870657503604889,0.06560438871383674,32,2,0.0625,30,"{""jammer"": 7, ""jet_plane"": 2, ""medium_launcher"": 1, ""medium_plane"": 2, ""spacecraft"": 2, ""ta-ta"": 18}",0.2663525,0.49051120000000015,0.9614309999999999,168.98610000498593,296.85040000185836,465.8365000068443
v3_standard,32,00220.png,5,True,52,32,0.01182926893234253,0.02960534393787384,0.14776296615600584,32,6,0.1875,26,"{""hangar"": 2, ""jammer"": 10, ""jet_plane"": 2, ""large_launcher"": 1, ""medium_plane"": 4, ""ta-ta"": 11, ""tank"": 2}",0.2612275,0.42703680000000005,0.8876014999999999,177.5991000031354,324.64880000043195,502.24790000356734
v3_standard,32,00225.png,5,True,32,32,0.011522990465164185,0.021659865975379944,0.055989223718643205,32,8,0.25,24,"{""condor"": 1, ""hangar"": 3, ""jammer"": 8, ""jet_plane"": 4, ""large_launcher"": 4, ""large_tower"": 1, ""medium_launcher"": 2, ""spacecraft"": 2, ""ta-ta"": 4, ""tank"": 3}",0.2247135,0.31037780000000004,0.7822475,180.46879999747034,313.30729999172036,493.7760999891907
v3_standard,32,00230.png,5,True,26,26,0.011254444718360901,0.01745617389678955,0.050285547971725464,26,6,0.23076923076923078,20,"{""condor"": 1, ""hangar"": 1, ""jammer"": 4, ""jet_plane"": 3, ""large_launcher"": 3, ""large_tower"": 1, ""medium_plane"": 2, ""small_tower"": 2, ""ta-ta"": 6, ""tank"": 3}",0.1932465,0.31087149999999997,0.7007785,172.1356000052765,302.5206000020262,474.6562000073027
v3_standard,32,00235.png,5,True,36,32,0.011318832635879517,0.019844114780426025,0.048095881938934326,32,13,0.40625,19,"{""condor"": 2, ""hangar"": 1, ""jammer"": 4, ""jet_plane"": 3, ""large_launcher"": 5, ""medium_plane"": 3, ""small_launcher"": 1, ""ta-ta"": 12, ""tank"": 1}",0.2029165,0.30899160000000003,0.7004140000000001,173.64800001087133,306.53970000275876,480.1877000136301
v3_standard,32,00240.png,5,True,57,32,0.011558014154434203,0.02259618043899536,0.06625379323959349,32,10,0.3125,22,"{""hangar"": 3, ""jammer"": 9, ""large_launcher"": 4, ""medium_plane"": 3, ""small_launcher"": 2, ""ta-ta"": 7, ""tank"": 4}",0.21713949999999999,0.40213990000000005,0.7298855,161.47790000832174,276.7710000043735,438.24890001269523
v3_standard,32,00245.png,5,True,54,32,0.011778250336647034,0.018610209226608276,0.0519656151533127,32,10,0.3125,22,"{""condor"": 1, ""hangar"": 8, ""jammer"": 12, ""large_launcher"": 1, ""medium_plane"": 3, ""small_launcher"": 1, ""ta-ta"": 6}",0.252106,0.41980100000000004,0.8561559999999999,182.5309000123525,345.5171999958111,528.0481000081636
